onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	1	1	1
 11.055	2	1	1	0	1	1
  30.63	2	0	0	0	1	2
 38.723	2	1	1	0	1	1
 49.298	2	0	0	1	1	1
 60.865	2	1	1	0	1	1
 72.449	2	1	0	1	1	1
 80.526	2	1	1	0	1	1
 88.602	2	1	0	1	1	1
 96.695	2	0	1	0	1	1
113.276	2	1	0	1	1	1
122.841	2	1	1	0	1	1
135.914	2	1	0	0	2	2
149.004	2	0	1	0	2	1
161.068	2	0	1	0	2	1
170.617	2	1	0	0	2	2
191.185	2	1	1	NaN	2	1
200.734	2	0	0	1	2	1
208.827	2	1	0	0	2	2
219.418	2	1	1	1	2	2
227.462	2	0	1	0	2	1
 247.55	2	1	0	0	2	2
257.115	2	0	1	1	2	2
265.192	2	1	0	0	2	2
274.741	2	0	0	1	2	1
293.803	2	1	1	1	2	2
303.386	2	1	1	1	2	2
311.462	2	1	0	0	2	2
321.541	2	1	1	1	2	2
336.135	2	1	0	0	2	2
347.223	2	0	0	0	1	2
 359.32	2	0	1	NaN	1	2
371.019	2	0	1	1	1	2
382.106	2	1	1	1	1	2
396.685	2	0	0	0	1	2
404.728	2	0	1	NaN	1	2
  420.3	2	0	0	0	1	2
431.867	2	0	1	1	1	2
443.435	2	0	1	0	1	1
456.508	2	0	0	NaN	1	2
464.568	2	0	1	1	1	2
474.647	2	0	0	0	1	2
484.195	2	0	0	0	1	2
493.761	2	1	1	0	1	1
 506.85	2	1	1	0	1	1
519.923	2	1	0	1	1	1
531.987	2	0	1	0	1	1
541.586	2	1	1	0	1	1
553.666	2	1	1	0	1	1
565.217	2	1	0	1	1	1
574.816	2	1	1	0	1	1
582.892	2	1	0	1	1	1
593.467	2	1	1	0	1	1
601.527	2	1	0	NaN	2	1
615.096	2	0	0	1	2	1
631.164	2	1	1	0	2	1
 639.24	2	0	1	0	2	1
648.806	2	0	0	1	2	1
667.885	2	0	0	1	2	1
 677.45	2	1	1	1	2	2
685.543	2	1	1	1	2	2
695.622	2	0	0	1	2	1
710.217	2	0	0	1	2	1
730.272	2	0	1	1	2	2
741.989	2	0	1	0	2	1
756.535	2	0	0	1	2	1
764.578	2	1	0	0	2	2
772.621	2	1	1	1	2	2
783.163	2	0	1	1	2	2
803.202	2	1	0	0	2	2
811.245	2	1	1	1	2	2
819.288	2	1	0	0	2	2
827.315	2	1	0	0	2	2
837.361	2	1	1	1	2	2
 846.91	2	1	1	1	2	2
856.458	2	1	0	0	1	2
869.515	2	0	1	1	1	2
882.555	2	0	0	0	1	2
894.602	2	0	0	0	1	2
904.151	2	0	1	1	1	2
916.199	2	0	1	1	1	2
927.733	2	1	1	0	1	1
937.265	2	1	0	1	1	1
945.309	2	1	1	0	1	1
960.864	2	0	0	1	1	1
974.416	2	0	1	1	1	2
983.965	2	1	1	1	1	2
998.511	2	0	0	0	1	2
1008.06	2	0	1	1	1	2
1027.11	2	0	0	NaN	1	2
1036.64	2	1	0	1	1	1
1044.68	2	1	1	0	1	1
1054.73	2	0	1	0	1	1
1069.27	2	1	0	1	1	1
1080.33	2	1	1	0	1	1
1092.37	2	1	1	0	1	1
1104.09	2	1	1	0	1	1
1115.13	2	0	0	1	1	1
1129.67	2	1	1	0	1	1
1137.72	2	1	0	1	1	1
1145.76	2	0	1	0	2	1
 1156.3	2	1	0	0	2	2
1167.84	2	0	0	1	2	1
1184.38	2	0	1	0	2	1
1192.43	2	1	1	0	2	1
1200.47	2	0	0	1	2	1
1210.52	2	1	0	0	2	2
1220.07	2	0	1	0	2	1
 1229.6	2	0	1	0	2	1
1242.65	2	1	0	NaN	2	1
1255.68	2	0	0	1	2	1
1274.23	2	1	1	1	2	2
1286.26	2	1	0	0	2	2
1297.81	2	1	1	1	2	2
1312.37	2	0	0	1	2	1
1322.93	2	1	1	1	2	2
1330.97	2	1	0	0	2	2
1344.53	2	0	1	1	2	2
1354.07	2	1	0	0	2	2
1363.62	2	1	1	1	2	2
1371.67	2	1	0	0	2	2
 1381.2	2	1	1	1	2	2
1406.75	2	1	0	0	1	2
1414.79	2	0	1	1	1	2
1424.84	2	0	0	0	1	2
1439.38	2	1	1	0	1	1
1450.44	2	0	1	0	1	1
1462.48	2	0	0	NaN	1	2
