onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	0	0	0	1	2
 11.038	2	1	1	0	1	1
 30.564	2	1	0	1	1	1
 38.607	2	1	1	0	1	1
 49.149	2	0	0	1	1	1
 60.683	2	1	1	0	1	1
 72.234	2	1	0	1	1	1
 80.277	2	1	1	0	1	1
 88.321	2	1	0	1	1	1
 96.364	2	0	1	0	1	1
112.912	2	1	0	1	1	1
122.444	2	1	1	0	1	1
135.501	2	1	0	0	2	2
148.541	2	0	1	0	2	1
160.588	2	1	1	1	2	2
 170.12	2	1	0	0	2	2
190.672	2	1	1	1	2	2
200.221	2	0	0	1	2	1
208.248	2	1	0	0	2	2
218.806	2	0	1	1	2	2
226.849	2	1	1	1	2	2
246.904	2	1	0	0	2	2
256.437	2	1	1	1	2	2
 264.48	2	1	0	0	2	2
274.029	2	1	0	0	2	2
293.075	2	1	1	1	1	2
302.607	2	0	1	1	1	2
310.651	2	0	0	0	1	2
320.696	2	1	1	0	1	1
335.242	2	0	0	1	1	1
346.296	2	1	0	1	1	1
358.344	2	0	1	1	1	2
370.029	2	1	1	0	1	1
381.067	2	1	1	0	1	1
395.596	2	0	0	1	1	1
403.639	2	1	1	0	1	1
419.194	2	1	0	1	1	1
430.729	2	1	1	0	1	1
 442.28	2	1	1	0	1	1
455.336	2	0	0	1	2	1
463.379	2	0	1	0	2	1
473.425	2	1	0	0	2	2
482.957	2	1	0	0	2	2
492.506	2	1	1	1	2	2
505.563	2	1	1	1	2	2
518.603	2	0	0	0	2	2
 530.65	2	1	1	1	2	2
540.182	2	1	1	1	2	2
 552.23	2	0	1	1	2	2
563.764	2	1	0	0	2	2
573.313	2	1	1	1	2	2
581.356	2	0	0	0	1	2
591.914	2	1	1	1	1	2
599.958	2	0	0	0	1	2
613.494	2	0	0	0	1	2
629.545	2	1	1	0	1	1
637.589	2	0	1	1	1	2
647.121	2	1	0	1	1	1
666.167	2	1	0	1	1	1
  675.7	2	1	1	0	1	1
683.727	2	1	1	0	1	1
693.772	2	1	0	1	1	1
708.301	2	1	0	1	1	1
728.356	2	0	1	0	1	1
740.042	2	1	1	0	1	1
754.587	2	1	0	1	1	1
762.631	2	0	0	1	2	1
770.674	2	0	1	1	2	2
781.216	2	0	1	0	2	1
801.254	2	1	0	0	2	2
809.281	2	1	1	1	2	2
817.325	2	1	0	0	2	2
825.368	2	1	0	0	2	2
835.413	2	0	1	1	2	2
844.962	2	1	1	1	2	2
854.511	2	1	0	0	2	2
867.568	2	1	1	1	2	2
880.608	2	1	0	0	2	2
892.655	2	1	0	0	2	2
902.204	2	0	1	1	1	2
914.251	2	0	1	1	1	2
925.802	2	1	1	0	1	1
935.351	2	1	0	1	1	1
943.394	2	1	1	0	1	1
958.949	2	1	0	1	1	1
972.502	2	0	1	1	1	2
982.051	2	0	1	0	1	1
996.597	2	1	0	1	1	1
1006.13	2	1	1	0	1	1
1025.17	2	1	0	1	1	1
1034.72	2	1	0	1	1	1
1042.77	2	1	1	0	1	1
1052.81	2	0	1	1	2	2
1067.36	2	1	0	1	2	1
1078.41	2	0	1	0	2	1
1090.46	2	1	1	0	2	1
1102.16	2	0	1	0	2	1
 1113.2	2	0	0	1	2	1
1127.75	2	0	1	1	2	2
1135.79	2	1	0	0	2	2
1143.83	2	1	1	1	2	2
1154.37	2	1	0	0	2	2
1165.91	2	1	0	0	2	2
1182.46	2	1	1	1	2	2
 1190.5	2	1	1	1	2	2
1198.54	2	1	0	0	2	2
1208.59	2	1	0	0	2	2
1218.14	2	0	1	1	2	2
1227.69	2	0	1	1	1	2
1240.74	2	1	0	1	1	1
1253.78	2	1	0	1	1	1
1272.33	2	1	1	0	1	1
1284.38	2	1	0	1	1	1
1295.93	2	0	1	0	1	1
1310.48	2	1	0	1	1	1
1321.02	2	1	1	0	1	1
1329.06	2	1	0	1	1	1
1342.61	2	0	1	0	1	1
1352.16	2	1	0	1	1	1
1361.71	2	0	1	0	2	1
1369.75	2	0	0	1	2	1
 1379.3	2	1	1	1	2	2
1404.85	2	1	0	0	2	2
 1412.9	2	1	1	1	2	2
1422.94	2	1	0	0	2	2
1437.49	2	1	1	1	2	2
1448.54	2	1	1	1	2	2
1460.59	2	1	0	0	2	2
