onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	1	1	1
 11.072	2	1	1	0	1	1
 25.634	2	1	1	0	1	1
  33.71	2	1	0	1	1	1
 41.803	2	1	0	1	1	1
 52.395	2	0	1	0	1	1
 63.946	2	1	1	0	1	1
  75.53	2	0	0	0	1	2
  83.59	2	1	0	1	1	1
 91.683	2	1	1	0	1	1
 99.759	2	1	0	1	1	1
109.821	2	1	1	0	1	1
119.387	2	0	1	0	2	1
128.952	2	0	0	1	2	1
142.042	2	1	1	1	2	2
164.116	2	1	0	0	2	2
182.682	2	1	1	0	2	1
200.769	2	0	1	1	2	2
208.845	2	1	1	1	2	2
 219.42	2	1	0	0	2	2
227.496	2	0	0	1	2	1
241.033	2	0	1	1	2	2
250.598	2	0	1	0	2	1
 260.18	2	1	0	0	2	2
268.257	2	0	1	0	2	1
277.822	2	1	0	0	2	2
296.901	2	1	0	0	2	2
306.484	2	1	1	1	2	2
321.559	2	1	1	1	2	2
336.154	2	1	1	1	2	2
347.242	2	0	1	1	2	2
359.322	2	1	0	0	2	2
371.072	2	0	1	NaN	2	1
382.143	2	1	0	0	2	2
396.706	2	0	1	1	1	2
404.782	2	1	0	0	1	2
412.859	2	0	0	0	1	2
 423.45	2	0	1	1	1	2
435.034	2	1	1	0	1	1
451.615	2	1	0	1	1	1
459.708	2	0	0	1	1	1
467.784	2	1	1	0	1	1
477.863	2	1	1	0	1	1
487.445	2	1	0	1	1	1
497.027	2	1	0	1	1	1
  510.1	2	1	1	0	1	1
 523.14	2	0	0	1	1	1
 541.69	2	1	1	0	1	1
553.787	2	0	1	0	2	1
565.371	2	0	0	1	2	1
574.953	2	1	0	0	2	2
590.508	2	1	1	1	2	2
598.551	2	1	1	1	2	2
612.154	2	1	0	0	2	2
621.736	2	1	0	0	2	2
631.302	2	1	1	1	2	2
639.395	2	0	0	0	2	2
664.976	2	1	1	1	2	2
674.558	2	1	0	0	2	2
682.635	2	0	1	1	2	2
692.713	2	0	0	0	1	2
707.292	2	1	1	0	1	1
 718.38	2	1	0	1	1	1
730.427	2	1	1	0	1	1
742.177	2	0	1	1	1	2
764.731	2	1	1	0	1	1
772.774	2	1	1	0	1	1
780.818	2	1	0	1	1	1
791.359	2	0	0	1	1	1
802.894	2	1	1	0	1	1
814.445	2	1	1	0	1	1
822.488	2	1	0	1	1	1
830.532	2	0	1	0	2	1
838.575	2	0	0	1	2	1
 848.62	2	1	0	0	2	2
858.169	2	1	1	1	2	2
877.728	2	0	1	1	2	2
890.768	2	1	1	1	2	2
902.816	2	1	1	1	2	2
912.365	2	1	0	0	2	2
924.412	2	1	1	1	2	2
935.963	2	1	0	0	2	2
945.512	2	1	1	1	2	2
953.555	2	0	0	0	2	2
964.097	2	1	0	0	2	2
 972.14	2	1	1	1	1	2
985.693	2	0	1	1	1	2
1001.74	2	1	0	1	1	1
1009.79	2	1	0	0	1	2
1019.34	2	0	1	1	1	2
1038.38	2	0	1	1	1	2
1047.92	2	1	0	1	1	1
1055.96	2	0	0	1	1	1
   1066	2	1	1	0	1	1
1080.55	2	1	0	1	1	1
1100.61	2	1	1	0	1	1
1112.36	2	1	1	0	1	1
1123.39	2	1	0	1	1	1
1137.94	2	1	0	1	1	1
   1151	2	1	1	0	1	1
1161.54	2	1	1	0	1	1
1173.07	2	0	0	1	2	1
1184.62	2	0	0	1	2	1
1192.67	2	0	1	1	2	2
1200.71	2	1	0	0	2	2
1215.77	2	0	1	0	2	1
 1225.3	2	1	0	0	2	2
1234.85	2	1	1	1	2	2
1247.91	2	1	0	0	2	2
1260.95	2	0	1	0	2	1
1272.99	2	1	0	0	2	2
1282.54	2	0	1	1	2	2
1294.59	2	0	0	1	2	1
1306.14	2	1	1	1	2	2
1315.69	2	1	1	1	2	2
1323.73	2	1	0	0	2	2
1334.29	2	1	0	0	2	2
1342.34	2	1	1	1	2	2
1355.89	2	0	1	1	1	2
1365.44	2	0	0	0	1	2
1374.99	2	0	0	1	1	1
1383.03	2	1	1	0	1	1
1392.58	2	1	0	1	1	1
1411.62	2	1	1	0	1	1
1421.17	2	1	1	0	1	1
1429.22	2	1	0	1	1	1
1439.26	2	0	1	1	1	2
1461.82	2	1	0	1	1	1
