onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	1	1	1
 11.055	2	1	1	0	1	1
  30.63	2	1	0	1	1	1
 38.724	2	0	1	0	1	1
 49.298	2	1	0	1	1	1
 60.865	2	1	1	0	1	1
 72.433	2	1	0	1	1	1
 80.509	2	1	1	0	1	1
 88.586	2	0	0	1	1	1
 96.679	2	1	1	0	1	1
113.276	2	1	0	1	1	1
122.842	2	1	1	0	1	1
135.915	2	0	0	1	2	1
149.004	2	0	1	0	2	1
161.068	2	1	1	1	2	2
 170.65	2	1	0	0	2	2
191.235	2	1	1	1	2	2
200.817	2	1	0	0	2	2
 208.91	2	0	0	0	2	2
219.501	2	1	1	1	2	2
227.561	2	1	1	1	2	2
 247.65	2	0	0	1	2	1
257.215	2	1	1	1	2	2
265.292	2	1	0	0	2	2
274.857	2	1	0	0	2	2
 293.92	2	1	1	1	1	2
303.502	2	0	1	1	1	2
311.595	2	0	0	0	1	2
321.673	2	1	1	0	1	1
336.269	2	0	0	NaN	1	2
347.373	2	0	0	0	1	2
 359.47	2	0	1	1	1	2
 371.17	2	0	1	NaN	1	2
382.241	2	0	1	0	1	1
 396.82	2	1	0	0	1	2
404.864	2	0	1	1	1	2
420.451	2	0	0	0	1	2
432.019	2	0	1	1	1	2
443.586	2	1	1	0	1	1
 456.66	2	1	0	1	1	1
464.719	2	1	1	0	1	1
474.798	2	0	0	1	1	1
484.347	2	1	0	1	1	1
493.912	2	1	1	0	1	1
506.986	2	1	1	0	1	1
520.059	2	1	0	1	1	1
532.123	2	1	1	0	1	1
541.721	2	1	1	0	1	1
553.802	2	0	1	0	2	1
565.369	2	0	0	1	2	1
574.968	2	1	1	1	2	2
583.044	2	1	0	0	2	2
593.619	2	0	1	1	2	2
601.662	2	1	0	0	2	2
615.248	2	1	0	0	2	2
631.316	2	0	1	1	2	2
639.376	2	1	1	1	2	2
648.942	2	1	0	0	2	2
668.021	2	1	0	0	2	2
677.586	2	1	1	1	2	2
685.679	2	0	1	1	1	2
695.741	2	0	0	0	1	2
710.336	2	0	0	0	1	2
730.392	2	1	1	1	1	2
742.109	2	0	1	1	1	2
756.655	2	1	0	0	1	2
764.698	2	0	0	0	1	2
772.742	2	0	1	1	1	2
783.283	2	1	1	0	1	1
803.322	2	1	0	1	1	1
811.365	2	1	1	0	1	1
819.409	2	1	0	1	1	1
827.452	2	0	0	0	1	2
837.497	2	0	1	1	1	2
847.046	2	1	1	0	1	1
856.579	2	0	0	1	1	1
869.635	2	1	1	0	1	1
882.676	2	0	0	NaN	1	2
894.723	2	0	0	NaN	1	2
904.256	2	1	1	0	1	1
916.303	2	0	1	1	1	2
927.854	2	0	1	0	1	1
937.403	2	1	0	1	1	1
945.446	2	1	1	0	1	1
961.001	2	1	0	1	1	1
974.554	2	1	1	0	1	1
984.103	2	1	1	NaN	1	2
998.632	2	0	0	1	1	1
1008.18	2	0	1	0	2	1
1027.23	2	1	0	0	2	2
1036.78	2	1	0	0	2	2
1044.82	2	1	1	1	2	2
1054.86	2	1	1	1	2	2
1069.41	2	0	0	NaN	2	1
1080.45	2	1	1	1	2	2
 1092.5	2	1	1	1	2	2
 1104.2	2	1	1	1	2	2
1115.23	2	1	0	0	2	2
1129.76	2	1	1	1	2	2
1137.81	2	0	0	0	2	2
1145.85	2	1	1	1	2	2
1156.39	2	1	0	0	2	2
1167.93	2	0	0	0	1	2
1184.47	2	0	1	1	1	2
1192.52	2	0	1	1	1	2
1200.54	2	1	0	1	1	1
1210.59	2	1	0	1	1	1
1220.11	2	1	1	0	1	1
1229.65	2	0	1	0	1	1
1242.71	2	0	0	1	1	1
1255.75	2	1	0	1	1	1
 1274.3	2	0	1	1	1	2
1286.35	2	1	0	1	1	1
 1297.9	2	1	1	0	1	1
1312.46	2	1	0	1	1	1
1323.02	2	1	1	0	1	1
1331.06	2	1	0	1	2	1
1344.62	2	0	1	0	2	1
1354.16	2	0	0	1	2	1
1363.71	2	0	1	0	2	1
1371.76	2	0	0	1	2	1
1381.29	2	1	1	1	2	2
1406.84	2	1	0	0	2	2
1414.88	2	1	1	1	2	2
1424.93	2	0	0	0	2	2
1439.47	2	1	1	1	2	2
1450.53	2	1	1	1	2	2
1462.57	2	1	0	0	2	2
