onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	0	0	1	2	1
 11.071	2	1	1	1	2	2
 25.633	2	1	1	1	2	2
 33.693	2	1	0	0	2	2
 41.786	2	1	0	0	2	2
 52.378	2	1	1	1	2	2
 63.945	2	0	1	1	2	2
 75.546	2	1	0	0	2	2
 83.622	2	1	0	0	2	2
 91.715	2	1	1	1	2	2
 99.792	2	1	0	0	2	2
109.854	2	1	1	1	2	2
119.419	2	0	1	1	1	2
129.001	2	1	0	1	1	1
142.091	2	1	1	0	1	1
164.148	2	0	0	1	1	1
182.715	2	1	1	0	1	1
200.818	2	1	1	0	1	1
208.894	2	0	1	0	1	1
219.469	2	1	0	1	1	1
227.562	2	0	0	0	1	2
241.115	2	1	1	1	1	2
250.697	2	0	1	1	1	2
260.279	2	1	0	1	1	1
268.355	2	1	1	0	1	1
277.938	2	0	0	0	1	2
297.017	2	1	0	1	1	1
306.599	2	1	1	0	1	1
321.674	2	1	1	0	1	1
336.269	2	0	1	0	1	1
347.357	2	1	1	0	1	1
359.454	2	1	0	1	1	1
371.204	2	1	1	0	1	1
382.292	2	1	0	1	1	1
396.854	2	0	1	0	2	1
 404.93	2	0	0	0	2	2
413.023	2	0	0	1	2	1
423.615	2	0	1	NaN	2	1
435.199	2	1	1	0	2	1
451.796	2	0	0	1	2	1
459.889	2	0	0	1	2	1
467.982	2	1	1	1	2	2
478.061	2	1	1	1	2	2
487.659	2	1	0	0	2	2
497.258	2	1	0	0	2	2
510.331	2	1	1	1	2	2
523.371	2	0	0	0	2	2
541.937	2	1	1	1	2	2
554.034	2	1	1	1	2	2
565.602	2	0	0	NaN	2	1
575.167	2	1	0	0	2	2
590.722	2	1	1	1	2	2
598.782	2	0	1	1	1	2
612.385	2	0	0	0	1	2
621.984	2	1	0	1	1	1
631.549	2	0	1	1	1	2
639.642	2	1	0	1	1	1
 665.24	2	1	1	0	1	1
674.822	2	0	0	1	1	1
682.899	2	1	1	0	1	1
692.961	2	1	0	1	1	1
707.539	2	0	1	0	1	1
718.611	2	1	0	1	1	1
730.658	2	1	1	0	1	1
742.409	2	1	1	0	1	1
764.946	2	0	1	0	2	1
772.989	2	0	1	0	2	1
781.032	2	1	0	0	2	2
791.573	2	1	0	0	2	2
803.092	2	1	1	1	2	2
814.626	2	0	1	1	2	2
822.653	2	1	0	0	2	2
830.697	2	1	1	1	2	2
 838.74	2	1	0	0	2	2
848.784	2	1	0	0	2	2
858.333	2	1	1	1	2	2
877.893	2	0	1	1	2	2
890.933	2	1	1	0	1	1
902.981	2	1	1	0	1	1
912.513	2	1	0	1	1	1
924.561	2	1	1	0	1	1
936.111	2	1	0	1	1	1
945.644	2	1	1	0	1	1
953.688	2	0	0	1	1	1
 964.23	2	1	0	1	1	1
972.273	2	1	1	0	1	1
985.826	2	1	1	0	1	1
1001.88	2	0	0	1	1	1
1009.92	2	1	0	0	1	2
1019.47	2	0	1	1	1	2
1038.51	2	1	1	1	2	2
1048.06	2	1	0	0	2	2
1056.11	2	1	0	0	2	2
1066.15	2	1	1	1	2	2
 1080.7	2	1	0	0	2	2
1100.74	2	1	1	1	2	2
1112.49	2	1	1	1	2	2
1123.53	2	1	0	0	2	2
1138.06	2	0	0	0	2	2
1151.11	2	1	1	1	2	2
1161.64	2	1	1	1	2	2
1173.17	2	1	0	0	2	2
1184.72	2	1	0	0	1	2
1192.77	2	0	1	1	1	2
1200.81	2	1	0	1	1	1
1215.87	2	1	1	0	1	1
1225.42	2	0	0	1	1	1
1234.97	2	1	1	0	1	1
1248.02	2	1	0	1	1	1
1261.06	2	1	1	0	1	1
1273.11	2	1	0	1	1	1
1282.66	2	1	1	0	1	1
1294.71	2	0	0	1	1	1
1306.26	2	1	1	0	1	1
1315.81	2	1	1	0	1	1
1323.85	2	0	0	1	2	1
1334.41	2	0	0	1	2	1
1342.45	2	1	1	1	2	2
   1356	2	1	1	1	2	2
1365.55	2	1	0	0	2	2
 1375.1	2	0	0	1	2	1
1383.15	2	1	1	1	2	2
1392.69	2	0	0	0	2	2
1411.74	2	1	1	1	2	2
1421.29	2	1	1	1	2	2
1429.33	2	1	0	0	2	2
1439.38	2	0	1	1	2	2
1461.93	2	0	0	1	2	1
