onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.038	2	1	1	1	2	2
  30.58	2	0	0	1	2	1
 38.623	2	1	1	1	2	2
 49.165	2	0	0	NaN	2	1
 60.683	2	0	1	NaN	2	1
 72.217	2	0	0	0	2	2
  80.26	2	1	1	1	2	2
 88.287	2	1	0	0	2	2
 96.331	2	1	1	1	2	2
112.878	2	1	0	0	2	2
122.427	2	0	1	1	2	2
135.484	2	1	0	0	2	2
148.524	2	1	1	1	2	2
160.571	2	1	1	1	1	2
 170.12	2	0	0	0	1	2
190.655	2	0	1	1	1	2
200.187	2	1	0	1	1	1
 208.23	2	1	0	1	1	1
218.773	2	1	1	0	1	1
226.815	2	1	1	0	1	1
246.871	2	1	0	1	1	1
256.419	2	0	1	0	1	1
264.446	2	0	0	0	1	2
273.995	2	1	0	1	1	1
293.041	2	1	1	0	1	1
 302.59	2	1	1	0	1	1
310.633	2	1	0	1	1	1
320.679	2	0	1	0	2	1
335.224	2	1	0	0	2	2
346.279	2	1	0	0	2	2
358.326	2	0	1	NaN	2	1
370.011	2	0	1	1	2	2
381.049	2	0	1	0	2	1
395.595	2	1	0	0	2	2
403.638	2	1	1	1	2	2
419.193	2	1	0	0	2	2
430.728	2	0	1	1	2	2
442.279	2	1	1	1	2	2
455.335	2	1	0	NaN	2	1
463.362	2	1	1	1	2	2
473.407	2	1	0	0	2	2
482.956	2	0	0	0	1	2
492.505	2	1	1	0	1	1
505.561	2	1	1	0	1	1
518.601	2	1	0	1	1	1
530.649	2	1	1	0	1	1
540.181	2	1	1	0	1	1
552.228	2	0	1	0	1	1
563.779	2	1	0	1	1	1
573.328	2	1	1	0	1	1
581.371	2	0	0	1	1	1
 591.93	2	1	1	0	1	1
599.973	2	0	0	0	1	2
613.526	2	0	0	1	2	1
629.577	2	1	1	1	2	2
 637.62	2	1	1	1	2	2
647.169	2	1	0	0	2	2
666.215	2	1	0	0	2	2
675.764	2	1	1	1	2	2
683.791	2	1	1	1	2	2
693.836	2	1	0	0	2	2
708.382	2	1	0	0	2	2
728.437	2	0	1	0	2	1
740.123	2	0	1	1	2	2
754.669	2	0	0	1	2	1
762.712	2	1	0	0	2	2
770.739	2	1	1	0	1	1
 781.28	2	0	1	0	1	1
801.319	2	1	0	1	1	1
809.362	2	1	1	0	1	1
817.406	2	1	0	1	1	1
825.432	2	1	0	1	1	1
835.478	2	0	1	0	1	1
 845.01	2	1	1	0	1	1
854.559	2	1	0	1	1	1
867.615	2	1	1	0	1	1
880.655	2	0	0	0	1	2
892.686	2	1	0	1	1	1
902.235	2	1	1	0	1	1
914.282	2	0	1	0	2	1
925.833	2	0	1	0	2	1
935.382	2	1	0	0	2	2
943.409	2	1	1	1	2	2
958.964	2	1	0	0	2	2
972.517	2	1	1	1	2	2
982.066	2	0	1	1	2	2
996.611	2	1	0	1	2	1
1006.16	2	1	1	1	2	2
1025.21	2	1	0	0	2	2
1034.75	2	1	0	0	2	2
1042.78	2	1	1	1	2	2
1052.83	2	1	1	1	2	2
1067.37	2	0	0	0	1	2
1078.43	2	1	1	1	1	2
1090.47	2	0	1	1	1	2
1102.18	2	0	1	0	1	1
1113.21	2	0	0	1	1	1
1127.76	2	0	1	1	1	2
 1135.8	2	1	0	1	1	1
1143.85	2	1	1	0	1	1
1154.39	2	0	0	0	1	2
1165.92	2	1	0	1	1	1
1182.47	2	1	1	0	1	1
1190.51	2	1	1	0	1	1
1198.56	2	0	0	0	1	2
1208.58	2	1	0	1	1	1
1218.13	2	1	1	0	1	1
1227.68	2	1	1	0	1	1
1240.74	2	0	0	1	1	1
1253.78	2	1	0	1	1	1
1272.33	2	0	1	0	2	1
1284.38	2	0	0	1	2	1
1295.93	2	1	1	1	2	2
1310.49	2	0	0	1	2	1
1321.05	2	1	1	1	2	2
1329.09	2	1	0	0	2	2
1342.64	2	0	1	1	2	2
1352.19	2	1	0	0	2	2
1361.74	2	1	1	1	2	2
1369.78	2	1	0	0	2	2
1379.32	2	0	1	1	2	2
1404.85	2	1	0	0	2	2
1412.89	2	1	1	1	2	2
1422.94	2	1	0	0	1	2
1437.48	2	0	1	1	1	2
1448.54	2	1	1	0	1	1
1460.58	2	0	0	NaN	1	2
