onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.071	2	0	1	0	2	1
 25.633	2	1	1	1	2	2
 33.709	2	0	0	1	2	1
 41.802	2	1	0	0	2	2
 52.393	2	1	1	1	2	2
 63.944	2	1	1	1	2	2
 75.528	2	0	0	0	2	2
 83.588	2	1	0	0	2	2
 91.681	2	1	1	1	2	2
 99.758	2	1	0	0	2	2
109.803	2	1	1	1	2	2
119.368	2	0	1	1	1	2
 128.95	2	1	0	0	1	2
142.023	2	0	1	1	1	2
164.097	2	1	0	1	1	1
 182.68	2	1	1	0	1	1
200.783	2	1	1	0	1	1
208.859	2	0	1	0	1	1
219.434	2	1	0	1	1	1
227.527	2	1	0	1	1	1
241.079	2	0	1	0	1	1
250.645	2	1	1	0	1	1
260.227	2	1	0	1	1	1
268.287	2	1	1	0	1	1
277.869	2	0	0	1	2	1
296.931	2	0	0	1	2	1
306.513	2	1	1	1	2	2
321.572	2	1	1	1	2	2
336.167	2	0	1	0	2	1
347.255	2	1	1	1	2	2
359.335	2	0	0	0	2	2
371.069	2	1	1	1	2	2
382.123	2	1	0	0	2	2
396.686	2	1	1	1	2	2
404.762	2	1	0	0	2	2
412.839	2	0	0	0	2	2
 423.43	2	1	1	1	2	2
435.014	2	0	1	1	1	2
451.594	2	1	0	0	1	2
459.687	2	0	0	0	1	2
 467.78	2	0	1	1	1	2
477.859	2	1	1	0	1	1
487.457	2	1	0	1	1	1
497.056	2	1	0	1	1	1
510.129	2	1	1	0	1	1
523.169	2	0	0	1	1	1
541.735	2	1	1	0	1	1
553.832	2	1	1	0	1	1
565.416	2	1	0	1	1	1
574.998	2	1	0	1	1	1
590.553	2	1	1	0	1	1
598.629	2	0	1	0	2	1
612.232	2	0	0	NaN	2	1
621.797	2	0	0	1	2	1
631.362	2	0	1	0	2	1
639.455	2	0	0	1	2	1
665.053	2	1	1	1	2	2
674.619	2	1	0	0	2	2
682.695	2	0	1	1	2	2
692.773	2	1	0	0	2	2
707.352	2	0	1	0	2	1
 718.44	2	1	0	0	2	2
730.487	2	0	1	1	2	2
742.236	2	1	1	1	2	2
764.789	2	1	1	0	2	1
772.832	2	1	1	1	2	2
780.876	2	1	0	0	2	2
791.417	2	1	0	0	2	2
802.952	2	0	1	1	1	2
814.503	2	1	1	1	1	2
822.546	2	0	0	0	1	2
830.589	2	0	1	1	1	2
838.632	2	1	0	1	1	1
848.678	2	1	0	1	1	1
 858.21	2	0	1	0	1	1
877.769	2	1	1	0	1	1
890.809	2	1	1	0	1	1
 902.84	2	1	1	0	1	1
912.372	2	1	0	1	1	1
924.419	2	1	1	0	1	1
 935.97	2	0	0	1	1	1
945.519	2	1	1	0	1	1
953.546	2	0	0	1	2	1
964.104	2	0	0	1	2	1
972.147	2	1	1	1	2	2
  985.7	2	1	1	1	2	2
1001.75	2	1	0	0	2	2
 1009.8	2	1	0	0	2	2
1019.33	2	1	1	1	2	2
1038.37	2	0	1	1	2	2
1047.92	2	1	0	0	2	2
1055.97	2	1	0	0	2	2
1066.01	2	1	1	1	2	2
1080.56	2	0	0	0	2	2
1100.61	2	0	1	1	1	2
1112.36	2	0	1	1	1	2
 1123.4	2	1	0	1	1	1
1137.94	2	1	0	1	1	1
   1151	2	1	1	0	1	1
1161.54	2	1	1	0	1	1
1173.08	2	1	0	1	1	1
1184.63	2	1	0	1	1	1
1192.67	2	1	1	0	1	1
1200.72	2	1	0	1	1	1
1215.77	2	0	1	0	1	1
1225.32	2	1	0	1	1	1
1234.85	2	1	1	0	1	1
1247.91	2	0	0	1	2	1
1260.95	2	0	1	0	2	1
   1273	2	1	0	0	2	2
1282.55	2	1	1	1	2	2
1294.59	2	1	0	0	2	2
1306.13	2	0	1	1	2	2
1315.66	2	1	1	1	2	2
 1323.7	2	1	0	0	2	2
1334.25	2	1	0	0	2	2
1342.29	2	1	1	1	2	2
1355.83	2	0	1	0	2	1
1365.38	2	0	0	1	2	1
1374.92	2	1	0	1	2	1
1382.97	2	0	1	0	2	1
1392.52	2	0	0	1	2	1
1411.56	2	1	1	1	2	2
1421.11	2	0	1	0	2	1
1429.15	2	0	0	0	2	2
 1439.2	2	0	1	0	2	1
1461.74	2	1	0	0	2	2
