onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.055	2	1	1	1	2	2
 25.617	2	1	1	1	2	2
 33.694	2	1	0	0	2	2
 41.787	2	1	0	0	2	2
 52.378	2	0	1	1	2	2
 63.946	2	1	1	1	2	2
  75.53	2	1	0	0	2	2
 83.606	2	1	0	0	2	2
 91.699	2	1	1	1	2	2
 99.776	2	1	0	0	2	2
109.837	2	1	1	1	2	2
119.403	2	0	1	1	1	2
128.968	2	0	0	0	1	2
142.058	2	1	1	0	1	1
164.132	2	0	0	1	1	1
182.715	2	1	1	0	1	1
200.785	2	1	1	0	1	1
208.861	2	0	1	0	1	1
219.436	2	1	0	1	1	1
227.529	2	1	0	1	1	1
241.082	2	1	1	0	1	1
250.648	2	0	1	1	1	2
260.213	2	1	0	1	1	1
 268.29	2	1	1	0	1	1
277.872	2	1	0	1	2	1
296.967	2	0	0	1	2	1
306.549	2	0	1	0	2	1
321.608	2	1	1	1	2	2
336.203	2	0	1	1	2	2
347.291	2	1	1	1	2	2
359.372	2	1	0	0	2	2
371.106	2	0	1	0	2	1
382.161	2	0	0	1	2	1
396.707	2	1	1	1	2	2
404.783	2	1	0	0	2	2
 412.86	2	0	0	0	2	2
423.451	2	1	1	1	2	2
435.035	2	1	1	1	2	2
451.616	2	1	0	0	2	2
459.709	2	0	0	0	1	2
467.802	2	1	1	1	1	2
 477.88	2	0	1	1	1	2
487.479	2	1	0	1	1	1
497.078	2	1	0	1	1	1
510.151	2	0	1	0	1	1
523.191	2	1	0	1	1	1
541.741	2	1	1	0	1	1
553.838	2	1	1	0	1	1
565.422	2	1	0	1	1	1
574.987	2	1	0	1	1	1
590.542	2	1	1	0	1	1
598.619	2	1	1	0	1	1
612.221	2	0	0	1	2	1
 621.82	2	0	0	0	2	2
631.385	2	1	1	1	2	2
639.478	2	1	0	0	2	2
 665.06	2	0	1	1	2	2
674.642	2	1	0	0	2	2
682.719	2	1	1	1	2	2
692.797	2	1	0	0	2	2
707.376	2	1	1	1	2	2
718.463	2	1	0	0	2	2
730.511	2	1	1	1	2	2
742.261	2	0	1	1	1	2
764.782	2	0	1	1	1	2
772.825	2	0	1	0	1	1
780.869	2	1	0	1	1	1
 791.41	2	1	0	1	1	1
802.945	2	1	1	0	1	1
814.496	2	1	1	0	1	1
822.539	2	1	0	1	1	1
830.583	2	0	1	0	1	1
838.626	2	1	0	1	1	1
848.671	2	1	0	1	1	1
 858.22	2	1	1	0	1	1
877.779	2	1	1	0	1	1
890.819	2	0	1	0	2	1
902.867	2	1	1	1	2	2
912.399	2	1	0	0	2	2
924.447	2	0	1	1	2	2
935.998	2	1	0	0	2	2
945.547	2	1	1	1	2	2
 953.59	2	1	0	0	2	2
964.132	2	0	0	0	2	2
972.175	2	1	1	1	2	2
985.728	2	1	1	1	2	2
1001.78	2	1	0	0	2	2
1009.82	2	1	0	0	2	2
1019.37	2	0	1	1	1	2
1038.42	2	0	1	1	1	2
1047.97	2	1	0	1	1	1
1056.01	2	1	0	1	1	1
1066.05	2	0	1	NaN	1	2
1080.58	2	1	0	1	1	1
1100.64	2	1	1	0	1	1
1112.39	2	0	1	0	1	1
1123.43	2	1	0	1	1	1
1137.97	2	1	0	1	1	1
1151.03	2	1	1	0	1	1
1161.57	2	1	1	0	1	1
1173.11	2	1	0	1	1	1
1184.66	2	0	0	1	1	1
 1192.7	2	1	1	0	2	1
1200.74	2	0	0	1	2	1
 1215.8	2	1	1	0	2	1
1225.35	2	0	0	1	2	1
 1234.9	2	0	1	0	2	1
1247.96	2	1	0	0	2	2
   1261	2	1	1	1	2	2
1273.03	2	0	0	NaN	2	1
1282.56	2	1	1	1	2	2
1294.61	2	1	0	0	2	2
1306.16	2	1	1	1	2	2
1315.71	2	0	1	1	2	2
1323.75	2	1	0	0	2	2
1334.31	2	1	0	0	2	2
1342.35	2	1	1	1	2	2
1355.91	2	1	1	1	2	2
1365.45	2	0	0	0	1	2
   1375	2	0	0	0	1	2
1383.05	2	0	1	1	1	2
1392.58	2	1	0	1	1	1
1411.63	2	1	1	0	1	1
1421.17	2	0	1	0	1	1
1429.22	2	1	0	1	1	1
1439.26	2	1	1	0	1	1
 1461.8	2	1	0	1	1	1
