onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	0	0	1	2	1
 11.055	2	1	1	1	2	2
 30.647	2	1	0	0	2	2
  38.74	2	1	1	1	2	2
 49.298	2	0	0	0	2	2
 60.866	2	0	1	NaN	2	1
 72.417	2	0	0	1	2	1
 80.493	2	1	1	1	2	2
 88.569	2	1	0	0	2	2
 96.646	2	1	1	1	2	2
113.243	2	1	0	NaN	2	1
122.792	2	1	1	1	2	2
135.865	2	0	0	0	2	2
148.955	2	0	1	0	2	1
161.002	2	1	1	1	2	2
170.568	2	0	0	0	1	2
191.136	2	1	1	0	1	1
200.702	2	1	0	1	1	1
208.795	2	1	0	1	1	1
219.386	2	1	1	0	1	1
227.429	2	1	1	0	1	1
247.518	2	0	0	0	1	2
257.083	2	1	1	0	1	1
265.143	2	0	0	1	1	1
274.725	2	1	0	1	1	1
293.804	2	1	1	0	1	1
303.403	2	1	1	0	1	1
311.496	2	1	0	1	1	1
321.591	2	0	1	0	2	1
336.186	2	0	0	1	2	1
347.274	2	1	0	0	2	2
359.354	2	1	1	1	2	2
371.055	2	0	1	1	2	2
382.143	2	1	1	1	2	2
396.721	2	1	0	0	2	2
404.765	2	1	1	1	2	2
420.369	2	0	0	0	2	2
431.937	2	1	1	1	2	2
443.504	2	1	1	1	2	2
456.577	2	1	0	0	2	2
464.654	2	0	1	1	1	2
474.749	2	1	0	0	1	2
484.281	2	0	0	0	1	2
493.863	2	0	1	1	1	2
506.936	2	1	1	0	1	1
520.026	2	1	0	1	1	1
532.107	2	1	1	0	1	1
541.672	2	1	1	0	1	1
553.753	2	1	1	0	1	1
565.337	2	0	0	1	1	1
574.919	2	1	1	0	1	1
582.995	2	1	0	1	1	1
 593.57	2	0	1	0	1	1
 601.63	2	0	0	0	1	2
615.216	2	0	0	NaN	1	2
631.267	2	0	1	1	1	2
639.327	2	0	1	1	1	2
648.893	2	1	0	1	1	1
667.972	2	1	0	1	1	1
677.537	2	1	1	0	1	1
 685.63	2	1	1	0	1	1
695.692	2	1	0	1	1	1
710.287	2	1	0	1	1	1
730.343	2	1	1	0	1	1
 742.06	2	1	1	0	1	1
756.606	2	1	0	1	1	1
764.649	2	0	0	1	1	1
772.692	2	0	1	0	2	1
783.234	2	0	1	0	2	1
803.273	2	1	0	0	2	2
811.316	2	1	1	1	2	2
819.343	2	0	0	0	2	2
827.386	2	1	0	0	2	2
837.432	2	1	1	1	2	2
846.981	2	1	1	1	2	2
 856.53	2	1	0	0	2	2
869.586	2	0	1	1	2	2
882.626	2	1	0	0	2	2
894.673	2	1	0	1	2	1
904.222	2	0	1	NaN	2	1
916.253	2	1	1	0	2	1
927.804	2	0	1	0	2	1
937.353	2	0	0	1	2	1
945.397	2	1	1	1	2	2
960.951	2	0	0	1	2	1
974.504	2	1	1	1	2	2
984.053	2	1	1	1	2	2
998.599	2	1	0	0	2	2
1008.13	2	1	1	1	2	2
1027.18	2	1	0	0	2	2
1036.73	2	1	0	0	2	2
1044.77	2	1	1	1	2	2
1054.81	2	0	1	NaN	2	1
1069.34	2	0	0	0	2	2
 1080.4	2	0	1	0	2	1
1092.45	2	0	1	0	2	1
1104.16	2	1	1	1	2	2
 1115.2	2	1	0	0	2	2
1129.75	2	0	1	1	1	2
1137.79	2	1	0	0	1	2
1145.83	2	0	1	1	1	2
1156.37	2	0	0	0	1	2
1167.91	2	1	0	1	1	1
1184.46	2	1	1	0	1	1
 1192.5	2	1	1	0	1	1
1200.54	2	0	0	1	1	1
1210.59	2	0	0	1	1	1
1220.14	2	0	1	1	1	2
1229.69	2	1	1	0	1	1
1242.73	2	0	0	NaN	1	2
1255.75	2	1	0	1	1	1
 1274.3	2	1	1	0	1	1
1286.33	2	1	0	1	1	1
1297.88	2	1	1	0	1	1
1312.44	2	0	0	1	2	1
   1323	2	0	1	0	2	1
1331.05	2	1	0	0	2	2
 1344.6	2	1	1	NaN	2	1
1354.15	2	1	0	0	2	2
 1363.7	2	1	1	1	2	2
1371.74	2	0	0	NaN	2	1
1381.26	2	0	1	0	2	1
 1406.8	2	0	0	1	2	1
1414.85	2	0	1	1	2	2
1424.89	2	0	0	1	2	1
1439.44	2	1	1	1	2	2
1450.49	2	1	1	1	2	2
1462.54	2	1	0	0	2	2
