onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	0	0	0	1	2
 11.038	2	1	1	0	1	1
  30.58	2	1	0	1	1	1
 38.624	2	1	1	0	1	1
 49.165	2	0	0	1	1	1
 60.683	2	1	1	0	1	1
 72.234	2	1	0	1	1	1
 80.261	2	1	1	0	1	1
 88.304	2	1	0	1	1	1
 96.348	2	0	1	0	1	1
112.879	2	0	0	NaN	1	2
122.411	2	1	1	0	1	1
135.468	2	1	0	1	1	1
148.508	2	0	1	0	2	1
160.555	2	1	1	0	2	1
170.104	2	1	0	0	2	2
190.656	2	1	1	1	2	2
200.205	2	1	0	0	2	2
208.248	2	1	0	0	2	2
218.807	2	1	1	1	2	2
 226.85	2	0	1	1	2	2
246.905	2	1	0	0	2	2
256.454	2	1	1	1	2	2
264.498	2	1	0	0	2	2
 274.03	2	1	0	0	2	2
293.076	2	1	1	1	2	2
302.625	2	0	1	1	1	2
310.652	2	0	0	0	1	2
320.681	2	1	1	0	1	1
335.227	2	0	0	1	1	1
346.265	2	0	0	NaN	1	2
358.296	2	0	1	NaN	1	2
369.981	2	0	1	1	1	2
381.036	2	1	1	0	1	1
395.581	2	1	0	1	1	1
403.608	2	1	1	0	1	1
419.163	2	0	0	1	1	1
430.698	2	1	1	0	1	1
442.249	2	1	1	0	1	1
455.305	2	1	0	1	1	1
463.349	2	1	1	0	1	1
473.394	2	1	0	0	2	2
482.943	2	0	0	1	2	1
492.492	2	1	1	1	2	2
505.549	2	1	1	1	2	2
518.589	2	1	0	0	2	2
530.636	2	0	1	1	2	2
540.185	2	1	1	1	2	2
552.233	2	1	1	1	2	2
563.784	2	1	0	1	2	1
573.316	2	0	1	1	2	2
581.359	2	1	0	0	2	2
591.902	2	0	1	0	2	1
599.944	2	1	0	0	2	2
613.497	2	1	0	0	2	2
629.549	2	0	1	1	1	2
637.592	2	0	1	NaN	1	2
647.125	2	0	0	0	1	2
666.171	2	1	0	1	1	1
 675.72	2	1	1	0	1	1
683.763	2	1	1	0	1	1
693.808	2	1	0	1	1	1
708.354	2	0	0	0	1	2
 728.41	2	1	1	0	1	1
740.111	2	0	1	NaN	1	2
 754.64	2	1	0	1	1	1
762.683	2	0	0	1	1	1
770.727	2	1	1	0	1	1
781.268	2	1	1	0	1	1
801.307	2	0	0	1	1	1
809.351	2	0	1	0	2	1
817.394	2	1	0	0	2	2
825.437	2	1	0	0	2	2
835.483	2	1	1	1	2	2
845.032	2	1	1	1	2	2
854.564	2	0	0	0	2	2
867.621	2	1	1	1	2	2
880.661	2	0	0	1	2	1
892.708	2	1	0	0	2	2
902.257	2	1	1	1	2	2
914.288	2	1	1	1	2	2
925.839	2	1	1	1	2	2
935.388	2	1	0	0	2	2
943.431	2	1	1	1	1	2
 958.97	2	0	0	0	1	2
972.506	2	1	1	1	1	2
982.055	2	0	1	1	1	2
996.601	2	1	0	1	1	1
1006.15	2	1	1	0	1	1
 1025.2	2	0	0	0	1	2
1034.75	2	1	0	1	1	1
1042.79	2	0	1	0	1	1
1052.82	2	1	1	0	1	1
1067.36	2	1	0	1	1	1
1078.42	2	1	1	0	1	1
1090.47	2	1	1	0	1	1
1102.17	2	0	1	NaN	1	2
1113.19	2	1	0	1	1	1
1127.73	2	0	1	0	1	1
1135.78	2	0	0	0	2	2
1143.82	2	0	1	0	2	1
1154.36	2	1	0	0	2	2
 1165.9	2	1	0	0	2	2
1182.44	2	1	1	1	2	2
1190.49	2	1	1	1	2	2
1198.53	2	0	0	1	2	1
1208.58	2	1	0	0	2	2
1218.13	2	1	1	1	2	2
1227.67	2	1	1	1	2	2
1240.73	2	1	0	0	2	2
1253.77	2	0	0	1	2	1
1272.32	2	0	1	1	2	2
1284.37	2	0	0	1	2	1
1295.92	2	1	1	0	2	1
1310.48	2	1	0	0	2	2
1321.04	2	0	1	0	2	1
1329.08	2	0	0	1	2	1
1342.64	2	1	1	1	2	2
1352.19	2	1	0	0	2	2
1361.73	2	1	1	1	2	2
1369.78	2	0	0	0	2	2
1379.33	2	1	1	1	2	2
1404.87	2	1	0	0	2	2
1412.92	2	0	1	NaN	2	1
1422.95	2	0	0	1	2	1
1437.49	2	1	1	1	2	2
1448.53	2	0	1	1	2	2
1460.58	2	0	0	NaN	2	1
