onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.071	2	1	1	1	2	2
 25.634	2	1	1	1	2	2
  33.71	2	1	0	0	2	2
 41.803	2	1	0	0	2	2
 52.395	2	0	1	1	2	2
 63.945	2	1	1	1	2	2
  75.53	2	1	0	0	2	2
 83.589	2	1	0	0	2	2
 91.666	2	1	1	1	2	2
 99.726	2	1	0	0	2	2
109.788	2	1	1	1	2	2
119.353	2	0	1	1	1	2
128.935	2	0	0	0	1	2
142.025	2	1	1	0	1	1
164.099	2	0	0	1	1	1
182.682	2	1	1	0	1	1
200.769	2	1	1	0	1	1
208.845	2	0	1	0	1	1
219.403	2	1	0	1	1	1
227.496	2	1	0	1	1	1
241.049	2	1	1	0	1	1
250.631	2	1	1	0	1	1
260.213	2	1	0	1	1	1
 268.29	2	1	1	0	1	1
277.872	2	0	0	1	2	1
296.951	2	0	0	0	2	2
306.533	2	1	1	0	2	1
321.608	2	0	1	0	2	1
336.203	2	0	1	0	2	1
347.291	2	1	1	1	2	2
359.388	2	1	0	0	2	2
371.138	2	1	1	1	2	2
382.209	2	1	0	0	2	2
396.788	2	0	1	1	2	2
404.865	2	1	0	0	2	2
412.958	2	1	0	0	2	2
423.549	2	1	1	1	2	2
435.133	2	1	1	1	2	2
451.714	2	1	0	0	2	2
459.807	2	0	0	0	1	2
  467.9	2	0	1	1	1	2
477.978	2	0	1	0	1	1
487.577	2	1	0	1	1	1
497.176	2	1	0	1	1	1
510.249	2	1	1	0	1	1
523.289	2	1	0	1	1	1
541.839	2	1	1	0	1	1
553.936	2	1	1	0	1	1
 565.52	2	1	0	1	1	1
575.085	2	0	0	1	1	1
590.624	2	1	1	0	1	1
598.684	2	0	1	0	2	1
 612.27	2	1	0	1	2	1
621.868	2	1	0	0	2	2
631.434	2	0	1	1	2	2
639.527	2	0	0	1	2	1
665.108	2	1	1	1	2	2
674.707	2	1	0	0	2	2
682.783	2	1	1	1	2	2
692.862	2	1	0	0	2	2
707.457	2	1	1	1	2	2
718.545	2	1	0	0	2	2
730.592	2	0	1	1	2	2
742.342	2	1	1	1	2	2
764.896	2	0	1	1	1	2
772.939	2	0	1	1	1	2
780.983	2	1	0	1	1	1
791.524	2	1	0	1	1	1
803.059	2	1	1	0	1	1
 814.61	2	1	1	0	1	1
822.653	2	0	0	1	1	1
830.697	2	1	1	0	1	1
 838.74	2	1	0	1	1	1
848.785	2	1	0	1	1	1
858.334	2	1	1	0	1	1
877.893	2	1	1	0	1	1
890.933	2	1	1	0	1	1
902.981	2	0	1	0	2	1
912.513	2	0	0	1	2	1
924.561	2	0	1	1	2	2
936.112	2	1	0	0	2	2
945.644	2	1	1	1	2	2
953.687	2	1	0	0	2	2
 964.23	2	0	0	0	2	2
972.272	2	1	1	1	2	2
985.825	2	1	1	1	2	2
1001.86	2	1	0	0	2	2
 1009.9	2	1	0	0	2	2
1019.44	2	1	1	1	2	2
1038.48	2	0	1	1	1	2
1048.03	2	0	0	0	1	2
1056.08	2	1	0	1	1	1
1066.12	2	1	1	0	1	1
1080.67	2	1	0	1	1	1
 1100.7	2	0	1	0	1	1
1112.45	2	1	1	0	1	1
1123.49	2	1	0	1	1	1
1138.02	2	1	0	1	1	1
1151.08	2	1	1	0	1	1
1161.62	2	1	1	0	1	1
1173.15	2	0	0	1	1	1
1184.71	2	0	0	0	1	2
1192.75	2	1	1	1	2	2
1200.79	2	1	0	1	2	1
1215.85	2	0	1	0	2	1
 1225.4	2	1	0	0	2	2
1234.95	2	1	1	1	2	2
1248.01	2	1	0	0	2	2
1261.05	2	1	1	1	2	2
1273.09	2	0	0	0	2	2
1282.64	2	1	1	1	2	2
1294.67	2	1	0	0	2	2
1306.22	2	1	1	1	2	2
1315.76	2	1	1	1	2	2
 1323.8	2	1	0	0	1	2
1334.36	2	0	0	0	1	2
 1342.4	2	1	1	0	1	1
1355.95	2	1	1	0	1	1
 1365.5	2	0	0	1	1	1
1375.05	2	0	0	0	1	2
 1383.1	2	1	1	0	1	1
1392.64	2	1	0	1	1	1
1411.69	2	1	1	0	1	1
1421.24	2	0	1	0	1	1
1429.28	2	1	0	1	1	1
1439.33	2	0	1	1	1	2
1461.88	2	1	0	1	1	1
