onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	1	1	1
 11.038	2	1	1	0	1	1
 30.613	2	1	0	1	1	1
 38.706	2	0	1	0	1	1
 49.281	2	1	0	1	1	1
 60.849	2	1	1	0	1	1
 72.416	2	1	0	1	1	1
 80.493	2	1	1	0	1	1
 88.585	2	0	0	1	1	1
 96.678	2	1	1	0	1	1
113.243	2	1	0	1	1	1
122.792	2	1	1	0	1	1
135.881	2	0	0	1	2	1
148.971	2	1	1	1	2	2
161.035	2	1	1	1	2	2
170.601	2	1	0	0	2	2
191.169	2	1	1	1	2	2
200.751	2	0	0	0	2	2
208.844	2	1	0	0	2	2
219.435	2	1	1	1	2	2
227.495	2	1	1	1	2	2
247.583	2	1	0	0	2	2
257.132	2	1	1	1	2	2
265.209	2	1	0	0	2	2
274.791	2	0	0	0	2	2
 293.87	2	1	1	0	1	1
303.452	2	1	1	0	1	1
311.545	2	1	0	1	1	1
321.623	2	0	1	0	1	1
336.219	2	1	0	1	1	1
347.306	2	1	0	1	1	1
359.403	2	1	1	0	1	1
 371.12	2	0	1	1	1	2
382.207	2	1	1	0	1	1
 396.77	2	1	0	1	1	1
404.813	2	1	1	0	1	1
420.401	2	0	0	1	2	1
431.969	2	1	1	1	2	2
443.536	2	1	1	1	2	2
456.609	2	0	0	0	2	2
464.669	2	1	1	1	2	2
474.748	2	1	0	0	2	2
484.297	2	0	0	0	2	2
493.862	2	1	1	1	2	2
506.952	2	1	1	1	2	2
520.025	2	1	0	0	2	2
532.089	2	1	1	1	2	2
541.704	2	1	1	1	2	2
553.784	2	1	1	1	1	2
565.352	2	0	0	0	1	2
574.934	2	1	1	0	1	1
 583.01	2	1	0	1	1	1
593.585	2	1	1	0	1	1
601.645	2	1	0	1	1	1
615.231	2	0	0	1	1	1
631.299	2	1	1	0	1	1
639.359	2	1	1	0	1	1
648.924	2	0	0	1	1	1
668.003	2	1	0	1	1	1
677.569	2	1	1	0	1	1
685.662	2	0	1	0	2	1
 695.74	2	1	0	0	2	2
710.336	2	1	0	0	2	2
730.391	2	0	1	1	2	2
742.107	2	1	1	1	2	2
756.654	2	1	0	0	2	2
764.697	2	1	0	0	2	2
 772.74	2	1	1	1	2	2
783.282	2	1	1	1	2	2
803.321	2	1	0	0	2	2
811.364	2	1	1	1	2	2
819.408	2	1	0	0	2	2
827.451	2	1	0	0	2	2
837.495	2	0	1	1	1	2
847.044	2	0	1	0	1	1
856.593	2	0	0	0	1	2
 869.65	2	1	1	0	1	1
882.673	2	1	0	1	1	1
894.721	2	1	0	1	1	1
904.254	2	1	1	0	1	1
916.301	2	1	1	0	1	1
927.851	2	0	1	0	1	1
937.385	2	0	0	1	1	1
945.428	2	0	1	1	1	2
960.982	2	0	0	0	1	2
974.535	2	1	1	0	1	1
984.085	2	1	1	0	1	1
998.614	2	1	0	1	1	1
1008.16	2	1	1	0	2	1
1027.21	2	0	0	1	2	1
1036.74	2	0	0	1	2	1
1044.78	2	0	1	0	2	1
1054.83	2	1	1	1	2	2
1069.38	2	1	0	0	2	2
1080.43	2	1	1	1	2	2
1092.48	2	1	1	1	2	2
1104.18	2	1	1	1	2	2
1115.22	2	0	0	0	2	2
1129.76	2	1	1	1	2	2
1137.81	2	1	0	0	2	2
1145.85	2	1	1	1	2	2
1156.39	2	1	0	0	2	2
1167.92	2	0	0	0	1	2
1184.47	2	0	1	0	1	1
1192.52	2	0	1	1	1	2
1200.56	2	0	0	0	1	2
 1210.6	2	1	0	1	1	1
1220.15	2	1	1	0	1	1
 1229.7	2	1	1	0	1	1
1242.76	2	0	0	1	1	1
 1255.8	2	1	0	1	1	1
1274.35	2	1	1	0	1	1
 1286.4	2	1	0	1	1	1
1297.95	2	1	1	0	1	1
1312.51	2	1	0	1	1	1
1323.07	2	0	1	0	2	1
1331.09	2	0	0	1	2	1
1344.63	2	1	1	1	2	2
1354.18	2	1	0	0	2	2
1363.73	2	1	1	1	2	2
1371.77	2	1	0	0	2	2
1381.32	2	1	1	1	2	2
1406.87	2	0	0	0	2	2
1414.91	2	1	1	1	2	2
1424.96	2	1	0	0	2	2
 1439.5	2	1	1	1	2	2
1450.56	2	1	1	1	2	2
1462.61	2	1	0	0	1	2
