onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.038	2	0	1	0	2	1
 30.597	2	0	0	1	2	1
 38.673	2	0	1	0	2	1
 49.232	2	1	0	0	2	2
 60.799	2	1	1	1	2	2
  72.35	2	0	0	0	2	2
 80.409	2	1	1	1	2	2
 88.486	2	1	0	0	2	2
 96.562	2	1	1	1	2	2
113.143	2	1	0	0	2	2
122.709	2	0	1	1	2	2
135.782	2	1	0	1	2	1
148.855	2	1	1	1	2	2
160.919	2	1	1	1	2	2
170.484	2	0	0	0	1	2
191.052	2	0	1	1	1	2
200.618	2	0	0	0	1	2
208.694	2	1	0	1	1	1
219.269	2	0	1	1	1	2
227.329	2	1	1	0	1	1
247.401	2	1	0	1	1	1
256.966	2	1	1	0	1	1
265.026	2	1	0	1	1	1
274.591	2	0	0	1	1	1
 293.67	2	1	1	0	1	1
303.252	2	1	1	0	1	1
311.329	2	1	0	1	1	1
321.407	2	1	1	0	1	1
335.969	2	1	0	0	2	2
347.041	2	0	0	1	2	1
359.121	2	1	1	1	2	2
370.834	2	0	1	1	2	2
381.889	2	0	1	0	2	1
396.451	2	1	0	0	2	2
404.494	2	1	1	1	2	2
420.066	2	1	0	0	2	2
431.633	2	0	1	1	2	2
443.184	2	1	1	1	2	2
456.257	2	1	0	1	2	1
464.334	2	1	1	1	2	2
474.412	2	1	0	0	2	2
483.961	2	1	0	0	2	2
493.526	2	0	1	1	1	2
  506.6	2	0	1	1	1	2
519.673	2	1	0	1	1	1
531.737	2	0	1	1	1	2
541.319	2	1	1	0	1	1
553.399	2	1	1	0	1	1
564.983	2	1	0	1	1	1
574.565	2	0	1	0	1	1
582.641	2	1	0	1	1	1
593.216	2	0	1	1	1	2
601.276	2	0	0	NaN	1	2
614.829	2	1	0	1	1	1
630.897	2	0	1	0	1	1
638.957	2	1	1	0	1	1
648.522	2	1	0	1	1	1
667.585	2	0	0	1	2	1
 677.15	2	1	1	1	2	2
685.227	2	0	1	0	2	1
695.288	2	0	0	1	2	1
709.867	2	1	0	0	2	2
729.906	2	1	1	1	2	2
741.602	2	1	1	1	2	2
756.148	2	1	0	0	2	2
764.191	2	1	0	0	2	2
772.234	2	1	1	1	2	2
782.776	2	1	1	0	2	1
802.815	2	0	0	0	2	2
810.858	2	1	1	1	2	2
818.901	2	1	0	0	2	2
826.945	2	0	0	0	2	2
 836.99	2	0	1	1	1	2
846.522	2	1	1	1	1	2
856.071	2	0	0	0	1	2
869.111	2	0	1	NaN	1	2
882.135	2	0	0	0	1	2
894.182	2	0	0	0	1	2
903.731	2	0	1	1	1	2
915.778	2	0	1	1	1	2
927.329	2	0	1	1	1	2
936.879	2	1	0	NaN	1	2
944.905	2	0	1	1	1	2
 960.46	2	1	0	1	1	1
974.013	2	1	1	0	1	1
983.545	2	1	1	0	1	1
998.091	2	0	0	0	1	2
1007.64	2	1	1	0	1	1
1026.69	2	0	0	0	1	2
1036.24	2	0	0	0	1	2
1044.28	2	0	1	1	1	2
1054.32	2	0	1	1	1	2
1068.87	2	0	0	1	1	1
1079.92	2	1	1	1	1	2
1091.97	2	0	1	1	1	2
1103.68	2	1	1	0	1	1
1114.72	2	1	0	1	1	1
1129.27	2	1	1	0	1	1
1137.31	2	1	0	1	1	1
1145.36	2	1	1	0	1	1
 1155.9	2	1	0	1	1	1
1167.43	2	1	0	1	1	1
1183.98	2	1	1	0	1	1
1192.02	2	0	1	1	1	2
1200.07	2	1	0	1	1	1
1210.11	2	0	0	1	1	1
1219.66	2	1	1	1	2	2
1229.21	2	1	1	1	2	2
1242.25	2	0	0	1	2	1
1255.29	2	1	0	0	2	2
1273.82	2	1	1	1	2	2
1285.85	2	0	0	1	2	1
 1297.4	2	1	1	1	2	2
1311.97	2	0	0	0	2	2
1322.52	2	0	1	1	2	2
1330.57	2	0	0	1	2	1
1344.12	2	1	1	1	2	2
1353.67	2	1	0	0	2	2
 1363.2	2	1	1	1	2	2
1371.24	2	1	0	0	2	2
1380.79	2	1	1	1	2	2
1406.34	2	0	0	0	1	2
1414.39	2	1	1	0	1	1
1424.41	2	1	0	1	1	1
1438.96	2	1	1	1	1	2
1450.01	2	0	1	1	1	2
1462.06	2	0	0	0	1	2
