onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	0	0	0	1	2
 11.072	2	1	1	0	1	1
 25.634	2	1	1	0	1	1
  33.71	2	1	0	1	1	1
 41.803	2	1	0	1	1	1
 52.395	2	1	1	0	1	1
 63.946	2	0	1	0	1	1
  75.53	2	1	0	1	1	1
  83.59	2	1	0	1	1	1
 91.683	2	1	1	0	1	1
 99.726	2	1	0	1	1	1
109.788	2	1	1	0	1	1
119.353	2	0	1	0	2	1
128.935	2	0	0	1	2	1
142.025	2	1	1	1	2	2
164.099	2	1	0	0	2	2
182.665	2	0	1	1	2	2
200.768	2	1	1	1	2	2
208.829	2	1	1	1	2	2
219.387	2	0	0	0	2	2
227.479	2	1	0	0	2	2
241.032	2	1	1	1	2	2
250.614	2	1	1	1	2	2
260.213	2	1	0	0	2	2
 268.29	2	1	1	1	2	2
277.872	2	1	0	0	1	2
296.967	2	0	0	0	1	2
306.549	2	0	1	1	1	2
321.625	2	1	1	0	1	1
 336.22	2	0	1	0	1	1
347.308	2	1	1	0	1	1
359.405	2	1	0	1	1	1
371.154	2	0	1	1	1	2
382.192	2	1	0	1	1	1
396.754	2	1	1	0	1	1
404.831	2	0	0	1	1	1
412.907	2	1	0	1	1	1
423.499	2	1	1	0	1	1
435.083	2	1	1	0	1	1
451.664	2	0	0	1	2	1
459.757	2	0	0	1	2	1
467.834	2	1	1	0	2	1
477.911	2	0	1	0	2	1
487.494	2	0	0	1	2	1
497.092	2	1	0	0	2	2
510.165	2	1	1	1	2	2
523.205	2	0	0	0	2	2
541.755	2	1	1	1	2	2
553.836	2	1	1	1	2	2
 565.42	2	1	0	0	2	2
574.985	2	1	0	0	2	2
 590.54	2	1	1	1	2	2
598.617	2	1	1	1	2	2
612.219	2	1	0	0	2	2
621.801	2	0	0	0	1	2
631.383	2	0	1	1	1	2
639.476	2	0	0	1	1	1
665.058	2	1	1	0	1	1
 674.64	2	1	0	1	1	1
682.716	2	0	1	0	1	1
692.795	2	1	0	1	1	1
707.374	2	1	1	0	1	1
718.478	2	1	0	1	1	1
730.509	2	1	1	0	1	1
742.259	2	0	1	1	1	2
764.797	2	1	1	0	1	1
772.839	2	1	1	0	1	1
780.883	2	0	0	1	2	1
791.424	2	0	0	1	2	1
802.959	2	0	1	1	2	2
 814.51	2	0	1	0	2	1
822.554	2	1	0	0	2	2
830.597	2	1	1	1	2	2
 838.64	2	1	0	0	2	2
848.685	2	1	0	0	2	2
858.218	2	1	1	1	2	2
 877.76	2	0	1	1	2	2
890.801	2	1	1	1	2	2
902.848	2	1	1	1	2	2
912.397	2	1	0	0	2	2
924.444	2	1	1	1	1	2
935.995	2	0	0	0	1	2
945.527	2	1	1	1	1	2
953.571	2	0	0	0	1	2
964.113	2	0	0	0	1	2
972.156	2	1	1	0	1	1
985.709	2	1	1	0	1	1
1001.76	2	1	0	1	1	1
 1009.8	2	0	0	1	1	1
1019.35	2	1	1	0	1	1
1038.38	2	1	1	0	1	1
1047.93	2	1	0	1	1	1
1055.97	2	0	0	1	1	1
1066.02	2	1	1	0	1	1
1080.56	2	1	0	1	1	1
1100.62	2	0	1	0	2	1
1112.37	2	0	1	0	2	1
1123.41	2	0	0	1	2	1
1137.95	2	1	0	0	2	2
1151.01	2	0	1	0	2	1
1161.55	2	1	1	1	2	2
1173.09	2	1	0	0	2	2
1184.64	2	1	0	0	2	2
1192.68	2	1	1	1	2	2
1200.72	2	1	0	0	2	2
1215.78	2	0	1	1	2	2
1225.33	2	1	0	0	2	2
1234.88	2	1	1	1	2	2
1247.94	2	1	0	0	2	2
1260.98	2	0	1	1	1	2
1273.01	2	1	0	1	1	1
1282.54	2	1	1	0	1	1
1294.59	2	0	0	1	1	1
1306.14	2	1	1	0	1	1
1315.69	2	1	1	0	1	1
1323.73	2	1	0	1	1	1
1334.27	2	1	0	1	1	1
1342.32	2	1	1	0	1	1
1355.87	2	0	1	0	1	1
1365.42	2	1	0	1	1	1
1374.97	2	0	0	1	2	1
1383.01	2	1	1	1	2	2
1392.54	2	1	0	0	2	2
1411.59	2	1	1	1	2	2
1421.14	2	1	1	1	2	2
1429.18	2	1	0	0	2	2
1439.23	2	0	1	1	2	2
1461.76	2	1	0	0	2	2
