onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.071	2	1	1	1	2	2
 30.663	2	1	0	0	2	2
 38.756	2	0	1	0	2	1
 49.315	2	0	0	0	2	2
  60.85	2	0	1	NaN	2	1
   72.4	2	1	0	0	2	2
 80.477	2	1	1	1	2	2
 88.553	2	1	0	0	2	2
 96.646	2	0	1	NaN	2	1
 113.21	2	1	0	0	2	2
122.776	2	0	1	1	2	2
135.849	2	1	0	0	2	2
148.939	2	1	1	1	2	2
161.003	2	1	1	1	1	2
170.552	2	0	0	0	1	2
 191.12	2	0	1	1	1	2
200.669	2	1	0	1	1	1
208.762	2	1	0	1	1	1
219.353	2	0	1	1	1	2
 227.43	2	0	1	1	1	2
247.518	2	1	0	1	1	1
257.084	2	0	1	1	1	2
265.144	2	0	0	NaN	1	2
274.709	2	1	0	1	1	1
293.788	2	1	1	1	1	2
 303.37	2	1	1	0	1	1
311.463	2	0	0	0	1	2
321.542	2	0	1	0	1	1
336.137	2	1	0	1	1	1
347.225	2	1	0	1	1	1
359.322	2	1	1	0	1	1
371.039	2	1	1	0	1	1
382.127	2	1	1	0	1	1
396.705	2	0	0	0	1	2
404.749	2	1	1	0	1	1
420.337	2	0	0	1	1	1
431.904	2	0	1	1	1	2
443.472	2	0	1	NaN	1	2
456.529	2	0	0	0	1	2
464.605	2	1	1	0	1	1
  474.7	2	1	0	1	1	1
484.249	2	0	0	NaN	1	2
493.798	2	0	1	1	1	2
506.888	2	0	1	1	1	2
519.961	2	1	0	1	1	1
532.025	2	1	1	1	1	2
541.623	2	0	1	0	1	1
553.687	2	1	1	0	1	1
565.255	2	1	0	1	1	1
574.837	2	1	1	0	1	1
582.913	2	1	0	1	1	1
593.472	2	1	1	0	1	1
601.532	2	0	0	0	1	2
615.134	2	1	0	1	1	1
631.219	2	1	1	NaN	1	2
639.262	2	1	1	0	1	1
648.828	2	1	0	1	1	1
667.923	2	0	0	1	2	1
677.489	2	0	1	1	2	2
685.582	2	0	1	0	2	1
695.644	2	1	0	0	2	2
710.239	2	1	0	0	2	2
730.294	2	0	1	0	2	1
742.011	2	0	1	1	2	2
756.556	2	0	0	1	2	1
  764.6	2	1	0	0	2	2
772.643	2	1	1	1	2	2
783.185	2	1	1	1	2	2
803.224	2	1	0	0	2	2
811.267	2	1	1	1	2	2
819.311	2	1	0	0	2	2
827.354	2	1	0	0	2	2
837.399	2	0	1	1	1	2
846.948	2	0	1	1	1	2
856.497	2	1	0	1	1	1
869.554	2	1	1	0	1	1
882.577	2	0	0	0	1	2
894.625	2	1	0	0	1	2
904.157	2	0	1	0	1	1
916.204	2	0	1	1	1	2
927.755	2	1	1	0	1	1
937.304	2	1	0	1	1	1
945.348	2	0	1	0	1	1
960.903	2	1	0	1	1	1
974.456	2	0	1	1	1	2
984.005	2	1	1	0	1	1
998.551	2	0	0	0	1	2
 1008.1	2	0	1	1	1	2
1027.15	2	1	0	1	1	1
 1036.7	2	0	0	0	1	2
1044.74	2	1	1	0	1	1
1054.78	2	0	1	0	1	1
1069.33	2	1	0	1	1	1
1080.38	2	1	1	0	1	1
1092.43	2	1	1	0	1	1
1104.15	2	0	1	1	1	2
1115.19	2	1	0	1	1	1
1129.73	2	1	1	0	1	1
1137.78	2	1	0	1	1	1
1145.82	2	1	1	0	1	1
1156.36	2	1	0	0	2	2
1167.89	2	1	0	1	2	1
1184.44	2	1	1	1	2	2
1192.49	2	0	1	0	2	1
1200.53	2	0	0	1	2	1
1210.57	2	0	0	0	2	2
1220.12	2	0	1	NaN	2	1
1229.66	2	0	1	0	2	1
1242.71	2	1	0	0	2	2
1255.75	2	1	0	0	2	2
 1274.3	2	0	1	0	2	1
1286.35	2	1	0	0	2	2
 1297.9	2	1	1	1	2	2
1312.46	2	1	0	0	2	2
1323.02	2	0	1	0	2	1
1331.06	2	0	0	0	2	2
1344.62	2	1	1	0	2	1
1354.17	2	0	0	1	2	1
1363.72	2	0	1	0	2	1
1371.76	2	0	0	0	2	2
1381.31	2	0	1	0	2	1
1406.86	2	1	0	0	2	2
 1414.9	2	1	1	1	2	2
1424.94	2	1	0	0	2	2
1439.49	2	1	1	1	2	2
1450.55	2	1	1	1	2	2
1462.58	2	1	0	0	2	2
