onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.071	2	1	1	1	2	2
 25.633	2	1	1	1	2	2
 33.709	2	1	0	0	2	2
 41.786	2	1	0	0	2	2
 52.377	2	0	1	1	2	2
 63.945	2	1	1	1	2	2
 75.529	2	1	0	0	2	2
 83.605	2	1	0	0	2	2
 91.698	2	1	1	1	2	2
 99.774	2	1	0	0	2	2
109.836	2	1	1	1	2	2
119.385	2	0	1	1	1	2
 128.95	2	0	0	0	1	2
 142.04	2	1	1	0	1	1
164.114	2	0	0	1	1	1
182.696	2	1	1	0	1	1
200.783	2	1	1	0	1	1
208.859	2	0	1	0	1	1
219.434	2	1	0	1	1	1
227.527	2	1	0	1	1	1
241.079	2	1	1	0	1	1
250.645	2	1	1	0	1	1
260.227	2	1	0	1	1	1
268.303	2	1	1	0	1	1
277.885	2	0	0	1	2	1
296.981	2	1	0	1	2	1
306.563	2	0	1	0	2	1
321.638	2	0	1	0	2	1
336.233	2	0	1	1	2	2
347.321	2	1	1	1	2	2
359.401	2	1	0	0	2	2
371.151	2	1	1	1	2	2
382.206	2	1	0	0	2	2
396.768	2	0	1	1	2	2
404.844	2	1	0	0	2	2
412.937	2	1	0	0	2	2
423.528	2	1	1	1	2	2
435.112	2	1	1	1	2	2
451.693	2	1	0	1	1	1
459.786	2	0	0	0	1	2
467.879	2	0	1	0	1	1
477.957	2	0	1	1	1	2
487.556	2	1	0	1	1	1
497.122	2	1	0	1	1	1
510.194	2	1	1	0	1	1
523.234	2	1	0	1	1	1
  541.8	2	1	1	0	1	1
553.897	2	1	1	0	1	1
565.481	2	1	0	1	1	1
575.063	2	0	0	1	1	1
590.618	2	0	1	0	2	1
598.678	2	1	1	1	2	2
 612.28	2	1	0	0	2	2
621.879	2	0	0	0	2	2
631.444	2	1	1	1	2	2
639.537	2	1	0	0	2	2
665.135	2	1	1	0	2	1
674.717	2	1	0	0	2	2
682.794	2	1	1	1	2	2
692.872	2	1	0	0	2	2
707.451	2	1	1	1	2	2
718.538	2	0	0	0	2	2
730.585	2	0	1	1	1	2
742.336	2	1	1	0	1	1
 764.89	2	1	1	0	1	1
772.933	2	1	1	0	1	1
780.977	2	1	0	1	1	1
791.518	2	1	0	1	1	1
803.036	2	0	1	0	1	1
814.587	2	1	1	0	1	1
 822.63	2	1	0	1	1	1
830.673	2	1	1	0	1	1
838.717	2	1	0	1	1	1
848.762	2	1	0	1	1	1
858.311	2	1	1	0	1	1
 877.87	2	0	1	0	2	1
890.893	2	0	1	0	2	1
 902.94	2	0	1	1	2	2
912.489	2	1	0	0	2	2
924.537	2	1	1	1	2	2
936.088	2	1	0	0	2	2
945.636	2	0	1	1	2	2
 953.68	2	1	0	0	2	2
964.238	2	1	0	0	2	2
972.281	2	1	1	1	2	2
985.834	2	1	1	1	2	2
1001.87	2	1	0	0	2	2
1009.91	2	0	0	0	1	2
1019.46	2	0	1	1	1	2
1038.51	2	1	1	0	1	1
1048.06	2	1	0	1	1	1
 1056.1	2	1	0	1	1	1
1066.14	2	0	1	0	1	1
1080.69	2	1	0	1	1	1
1100.74	2	1	1	0	1	1
1112.49	2	1	1	0	1	1
1123.53	2	1	0	1	1	1
1138.08	2	1	0	1	1	1
1151.13	2	0	1	0	1	1
1161.68	2	1	1	0	1	1
1173.21	2	0	0	1	2	1
1184.76	2	0	0	1	2	1
1192.79	2	1	1	1	2	2
1200.83	2	0	0	1	2	1
1215.89	2	1	1	1	2	2
1225.44	2	1	0	0	2	2
1234.99	2	1	1	1	2	2
1248.04	2	0	0	0	2	2
1261.08	2	1	1	1	2	2
1273.13	2	1	0	0	2	2
1282.68	2	1	1	1	2	2
1294.73	2	1	0	0	2	2
1306.28	2	1	1	1	2	2
1315.83	2	1	1	1	1	2
1323.87	2	0	0	0	1	2
1334.43	2	1	0	0	1	2
1342.47	2	0	1	1	1	2
1356.02	2	0	1	1	1	2
1365.57	2	1	0	1	1	1
1375.11	2	0	0	0	1	2
1383.15	2	0	1	0	1	1
1392.68	2	0	0	0	1	2
1411.73	2	1	1	0	1	1
1421.26	2	1	1	0	1	1
 1429.3	2	1	0	1	1	1
1439.35	2	0	1	0	1	1
 1461.9	2	1	0	1	1	1
