onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.055	2	1	1	1	2	2
 30.614	2	0	0	1	2	1
  38.69	2	1	1	1	2	2
 49.265	2	0	0	0	2	2
 60.816	2	1	1	1	2	2
   72.4	2	1	0	0	2	2
 80.476	2	1	1	1	2	2
 88.553	2	1	0	0	2	2
 96.629	2	0	1	1	2	2
 113.21	2	1	0	0	2	2
122.775	2	1	1	1	2	2
135.849	2	0	0	0	1	2
148.922	2	0	1	NaN	1	2
161.002	2	1	1	1	1	2
170.568	2	0	0	0	1	2
191.136	2	0	1	1	1	2
200.701	2	1	0	1	1	1
208.778	2	1	0	1	1	1
219.353	2	0	1	1	1	2
227.412	2	1	1	0	1	1
247.485	2	1	0	1	1	1
 257.05	2	1	1	0	1	1
 265.11	2	0	0	1	1	1
274.675	2	1	0	1	1	1
293.755	2	1	1	0	1	1
 303.32	2	1	1	0	1	1
311.396	2	1	0	1	1	1
321.475	2	0	1	0	2	1
336.054	2	0	0	1	2	1
347.125	2	1	0	0	2	2
359.205	2	1	1	1	2	2
370.902	2	0	1	1	2	2
381.956	2	0	1	0	2	1
396.519	2	1	0	0	2	2
404.562	2	1	1	1	2	2
420.133	2	1	0	0	2	2
431.701	2	0	1	1	2	2
443.268	2	1	1	0	2	1
456.342	2	0	0	1	2	1
464.418	2	0	1	0	2	1
474.496	2	1	0	0	2	2
484.045	2	1	0	0	2	2
493.611	2	1	1	1	2	2
506.684	2	1	1	1	2	2
519.757	2	1	0	0	2	2
531.821	2	1	1	1	2	2
541.403	2	1	1	1	2	2
553.484	2	1	1	1	2	2
565.051	2	0	0	0	2	2
574.633	2	0	1	0	2	1
 582.71	2	1	0	0	2	2
593.284	2	0	1	1	1	2
601.344	2	0	0	0	1	2
614.914	2	1	0	1	1	1
630.982	2	0	1	0	1	1
639.042	2	1	1	0	1	1
648.607	2	1	0	1	1	1
 667.67	2	0	0	0	1	2
677.235	2	1	1	0	1	1
685.312	2	1	1	0	1	1
695.373	2	1	0	1	1	1
709.952	2	1	0	1	1	1
729.991	2	1	1	0	1	1
741.705	2	1	1	0	1	1
756.251	2	0	0	1	2	1
764.294	2	0	0	1	2	1
772.337	2	1	1	1	2	2
782.879	2	1	1	0	2	1
802.918	2	0	0	1	2	1
810.945	2	1	1	0	2	1
818.988	2	0	0	1	2	1
827.031	2	0	0	1	2	1
837.077	2	0	1	1	2	2
846.626	2	1	1	1	2	2
856.175	2	1	0	0	2	2
869.231	2	0	1	1	2	2
882.271	2	1	0	0	2	2
894.319	2	1	0	0	2	2
903.851	2	1	1	1	2	2
915.898	2	1	1	1	2	2
927.449	2	0	1	1	2	2
936.998	2	1	0	0	2	2
945.042	2	0	1	1	1	2
960.597	2	0	0	0	1	2
 974.15	2	0	1	1	1	2
983.699	2	1	1	0	1	1
998.244	2	1	0	1	1	1
1007.78	2	1	1	0	1	1
1026.82	2	1	0	1	1	1
1036.37	2	1	0	1	1	1
1044.41	2	1	1	0	1	1
1054.46	2	1	1	0	1	1
1069.01	2	1	0	1	1	1
1080.06	2	0	1	0	1	1
1092.11	2	1	1	0	1	1
1103.82	2	0	1	0	2	1
1114.86	2	0	0	1	2	1
 1129.4	2	1	1	1	2	2
1137.45	2	1	0	1	2	1
1145.49	2	1	1	1	2	2
1156.03	2	1	0	0	2	2
1167.57	2	1	0	0	2	2
1184.11	2	0	1	1	2	2
1192.16	2	0	1	1	2	2
 1200.2	2	1	0	0	2	2
1210.23	2	0	0	1	2	1
1219.76	2	1	1	1	2	2
 1229.3	2	1	1	1	2	2
1242.35	2	1	0	0	2	2
1255.39	2	0	0	0	1	2
1273.94	2	0	1	1	1	2
1285.97	2	1	0	1	1	1
1297.52	2	1	1	0	1	1
1312.09	2	1	0	1	1	1
1322.64	2	1	1	0	1	1
1330.69	2	0	0	1	1	1
1344.24	2	1	1	0	1	1
1353.77	2	1	0	1	1	1
 1363.3	2	1	1	0	1	1
1371.35	2	1	0	1	1	1
1380.88	2	0	1	0	1	1
1406.43	2	0	0	0	1	2
1414.46	2	1	1	1	2	2
 1424.5	2	1	0	0	2	2
1439.05	2	1	1	1	2	2
 1450.1	2	0	1	0	2	1
1462.15	2	0	0	0	2	2
