onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	0	0	0	1	2
 11.054	2	1	1	0	1	1
   25.6	2	1	1	0	1	1
  33.66	2	1	0	1	1	1
 41.753	2	1	0	1	1	1
 52.344	2	1	1	0	1	1
 63.912	2	0	1	0	1	1
 75.513	2	1	0	1	1	1
 83.606	2	1	0	1	1	1
 91.699	2	1	1	0	1	1
 99.758	2	1	0	1	1	1
 109.82	2	1	1	0	1	1
119.386	2	0	1	0	2	1
128.951	2	0	0	1	2	1
142.041	2	1	1	1	2	2
164.115	2	1	0	0	2	2
182.698	2	0	1	1	2	2
200.768	2	1	1	1	2	2
208.844	2	1	1	1	2	2
219.419	2	0	0	0	2	2
227.512	2	1	0	0	2	2
241.065	2	1	1	1	2	2
250.631	2	1	1	1	2	2
260.196	2	1	0	0	2	2
268.273	2	1	1	1	2	2
277.855	2	1	0	0	1	2
 296.95	2	0	0	0	1	2
306.532	2	1	1	0	1	1
321.608	2	0	1	0	1	1
336.203	2	1	1	0	1	1
347.291	2	1	1	0	1	1
359.388	2	1	0	1	1	1
371.122	2	1	1	0	1	1
382.176	2	0	0	1	1	1
396.722	2	1	1	0	1	1
404.798	2	1	0	1	1	1
412.891	2	1	0	1	1	1
423.467	2	0	1	0	2	1
 435.05	2	0	1	0	2	1
451.631	2	1	0	0	2	2
459.724	2	1	0	0	2	2
467.817	2	0	1	1	2	2
477.895	2	1	1	1	2	2
487.494	2	1	0	0	2	2
497.093	2	1	0	0	2	2
510.166	2	1	1	1	2	2
523.206	2	1	0	0	2	2
541.756	2	1	1	1	2	2
553.853	2	1	1	1	2	2
 565.42	2	0	0	0	1	2
575.002	2	0	0	1	1	1
590.557	2	0	1	1	1	2
598.634	2	1	1	0	1	1
 612.22	2	1	0	1	1	1
621.819	2	0	0	1	1	1
631.384	2	1	1	0	1	1
639.461	2	1	0	1	1	1
665.059	2	1	1	0	1	1
674.641	2	1	0	1	1	1
682.701	2	1	1	0	1	1
692.779	2	1	0	1	1	1
707.358	2	1	1	0	2	1
718.446	2	0	0	1	2	1
730.493	2	0	1	0	2	1
742.227	2	0	1	1	2	2
 764.78	2	0	1	0	2	1
772.824	2	1	1	1	2	2
780.867	2	1	0	0	2	2
791.409	2	1	0	0	2	2
802.943	2	1	1	1	2	2
814.494	2	1	1	1	2	2
822.537	2	0	0	0	2	2
830.581	2	1	1	1	2	2
838.624	2	1	0	0	2	2
 848.67	2	1	0	0	2	2
858.219	2	0	1	1	1	2
877.761	2	1	1	0	1	1
890.801	2	1	1	0	1	1
902.848	2	1	1	0	1	1
912.397	2	0	0	1	1	1
924.445	2	1	1	0	1	1
935.996	2	1	0	1	1	1
945.528	2	1	1	0	1	1
953.572	2	0	0	1	1	1
 964.13	2	1	0	1	1	1
972.173	2	1	1	0	1	1
985.726	2	1	1	0	1	1
1001.78	2	0	0	1	2	1
1009.82	2	0	0	1	2	1
1019.35	2	1	1	1	2	2
 1038.4	2	1	1	1	2	2
1047.95	2	1	0	0	2	2
1055.99	2	1	0	0	2	2
1066.04	2	1	1	1	2	2
1080.58	2	0	0	0	2	2
1100.64	2	1	1	1	2	2
1112.39	2	1	1	1	2	2
1123.43	2	1	0	0	2	2
1137.97	2	1	0	0	2	2
1151.03	2	1	1	1	2	2
1161.57	2	0	1	1	1	2
 1173.1	2	0	0	1	1	1
1184.66	2	0	0	0	1	2
 1192.7	2	1	1	0	1	1
1200.74	2	1	0	1	1	1
1215.78	2	1	1	0	1	1
1225.32	2	1	0	1	1	1
1234.87	2	1	1	0	1	1
1247.92	2	0	0	1	1	1
1260.96	2	1	1	0	1	1
1273.01	2	1	0	1	1	1
1282.56	2	1	1	0	1	1
1294.61	2	1	0	1	2	1
1306.16	2	0	1	0	2	1
1315.69	2	1	1	1	2	2
1323.73	2	1	0	0	2	2
1334.29	2	1	0	0	2	2
1342.33	2	0	1	1	2	2
1355.89	2	1	1	1	2	2
1365.44	2	1	0	0	2	2
1374.97	2	1	0	0	2	2
1383.01	2	0	1	1	2	2
1392.54	2	1	0	1	2	1
1411.57	2	0	1	0	2	1
1421.11	2	0	1	0	2	1
1429.15	2	1	0	0	2	2
 1439.2	2	1	1	1	2	2
1461.73	2	0	0	0	2	2
