onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	0	0	NaN	1	2
 11.055	2	1	1	0	1	1
  30.63	2	1	0	1	1	1
 38.723	2	1	1	0	1	1
 49.298	2	0	0	1	1	1
 60.865	2	1	1	0	1	1
 72.449	2	1	0	1	1	1
 80.526	2	1	1	0	1	1
 88.618	2	1	0	1	1	1
 96.711	2	0	1	0	1	1
113.309	2	1	0	1	1	1
122.874	2	1	1	0	1	1
135.947	2	1	0	1	1	1
149.037	2	0	1	0	2	1
161.101	2	1	1	1	2	2
 170.65	2	1	0	0	2	2
191.218	2	1	1	1	2	2
200.783	2	1	0	0	2	2
208.876	2	0	0	0	2	2
219.467	2	0	1	0	2	1
227.527	2	1	1	0	2	1
247.615	2	0	0	1	2	1
257.181	2	1	1	1	2	2
265.224	2	1	0	0	2	2
274.806	2	1	0	0	2	2
293.885	2	0	1	0	2	1
303.451	2	1	1	1	2	2
311.527	2	0	0	1	2	1
321.622	2	1	1	1	2	2
336.217	2	1	0	0	2	2
347.305	2	0	0	0	2	2
359.402	2	0	1	0	2	1
371.119	2	1	1	1	2	2
382.207	2	1	1	1	2	2
396.786	2	1	0	0	2	2
404.829	2	0	1	1	2	2
420.417	2	1	0	0	2	2
431.984	2	1	1	1	2	2
443.535	2	0	1	1	1	2
456.608	2	1	0	1	1	1
464.685	2	1	1	0	1	1
 474.78	2	1	0	1	1	1
484.312	2	1	0	1	1	1
493.878	2	1	1	0	1	1
506.967	2	1	1	0	1	1
 520.04	2	0	0	1	1	1
532.104	2	1	1	0	1	1
541.703	2	1	1	0	1	1
553.767	2	0	1	0	1	1
565.318	2	1	0	0	2	2
574.916	2	1	1	1	2	2
582.992	2	1	0	0	2	2
593.567	2	1	1	1	2	2
601.627	2	1	0	0	2	2
615.213	2	1	0	0	2	2
631.281	2	1	1	1	2	2
639.341	2	1	1	1	2	2
648.906	2	1	0	0	2	2
667.985	2	0	0	0	2	2
677.551	2	0	1	0	2	1
685.643	2	1	1	1	2	2
695.722	2	1	0	0	1	2
710.317	2	0	0	0	1	2
730.372	2	1	1	0	1	1
742.088	2	0	1	1	1	2
756.617	2	0	0	1	1	1
 764.66	2	1	0	1	1	1
772.703	2	1	1	0	1	1
783.245	2	1	1	0	1	1
803.284	2	1	0	1	1	1
811.327	2	0	1	0	1	1
 819.37	2	1	0	1	1	1
827.397	2	1	0	1	1	1
837.442	2	1	1	0	1	1
846.991	2	0	1	0	2	1
 856.54	2	0	0	1	2	1
869.597	2	1	1	1	2	2
882.637	2	1	0	0	2	2
894.684	2	1	0	0	2	2
904.233	2	0	1	0	2	1
 916.28	2	1	1	1	2	2
927.831	2	1	1	1	2	2
937.363	2	1	0	0	2	2
945.407	2	0	1	1	2	2
960.962	2	1	0	0	2	2
974.515	2	1	1	1	2	2
984.063	2	1	1	1	2	2
998.609	2	0	0	0	1	2
1008.16	2	0	1	1	1	2
 1027.2	2	1	0	1	1	1
1036.74	2	1	0	1	1	1
1044.78	2	0	1	0	1	1
1054.83	2	0	1	0	1	1
1069.37	2	1	0	1	1	1
1080.43	2	1	1	0	1	1
1092.47	2	1	1	0	1	1
1104.19	2	0	1	NaN	1	2
1115.21	2	1	0	1	1	1
1129.76	2	1	1	0	1	1
 1137.8	2	1	0	1	1	1
1145.84	2	1	1	1	2	2
1156.38	2	1	0	0	2	2
1167.92	2	1	0	1	2	1
1184.47	2	0	1	0	2	1
1192.51	2	1	1	0	2	1
1200.55	2	0	0	1	2	1
 1210.6	2	0	0	1	2	1
1220.15	2	0	1	0	2	1
 1229.7	2	0	1	1	2	2
1242.75	2	1	0	0	2	2
1255.78	2	0	0	1	2	1
1274.33	2	1	1	1	2	2
1286.37	2	1	0	0	2	2
1297.92	2	1	1	1	2	2
1312.49	2	0	0	0	2	2
1323.04	2	1	1	1	2	2
1331.07	2	1	0	0	2	2
1344.62	2	0	1	0	2	1
1354.17	2	1	0	0	2	2
1363.72	2	0	1	1	2	2
1371.77	2	0	0	0	1	2
 1381.3	2	1	1	0	1	1
1406.85	2	1	0	1	1	1
1414.89	2	1	1	0	1	1
1424.93	2	1	0	1	1	1
1439.48	2	1	1	0	1	1
1450.53	2	1	1	0	1	1
1462.58	2	1	0	1	1	1
