onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	0	0	1	2	1
 11.071	2	1	1	1	2	2
 25.634	2	1	1	1	2	2
  33.71	2	1	0	0	2	2
 41.803	2	1	0	0	2	2
 52.378	2	1	1	1	2	2
 63.946	2	0	1	1	2	2
  75.53	2	0	0	1	2	1
  83.59	2	0	0	1	2	1
 91.682	2	1	1	0	2	1
 99.759	2	0	0	1	2	1
109.821	2	1	1	1	2	2
119.386	2	1	1	1	2	2
128.968	2	1	0	0	2	2
142.058	2	1	1	1	2	2
164.132	2	1	0	0	2	2
182.698	2	1	1	1	2	2
200.768	2	1	1	1	2	2
208.845	2	0	1	1	2	2
 219.42	2	1	0	0	2	2
227.513	2	1	0	0	2	2
241.065	2	0	1	0	1	1
250.631	2	0	1	1	1	2
260.213	2	0	0	0	1	2
 268.29	2	0	1	1	1	2
277.855	2	1	0	1	1	1
296.934	2	1	0	1	1	1
306.516	2	1	1	0	1	1
321.592	2	1	1	0	1	1
336.187	2	1	1	0	1	1
347.275	2	1	1	0	1	1
359.372	2	0	0	1	1	1
371.106	2	1	1	0	1	1
382.193	2	1	0	1	1	1
396.756	2	1	1	0	1	1
404.832	2	0	0	1	2	1
412.909	2	1	0	1	2	1
  423.5	2	1	1	1	2	2
435.084	2	0	1	0	2	1
451.665	2	0	0	0	2	2
459.758	2	1	0	0	2	2
467.851	2	1	1	1	2	2
477.929	2	1	1	1	2	2
487.528	2	1	0	0	2	2
 497.11	2	1	0	0	2	2
510.183	2	0	1	1	2	2
523.223	2	1	0	0	2	2
541.773	2	1	1	1	2	2
 553.87	2	1	1	0	1	1
565.454	2	0	0	NaN	1	2
575.019	2	1	0	1	1	1
590.574	2	1	1	0	1	1
598.634	2	1	1	0	1	1
612.237	2	1	0	1	1	1
621.819	2	0	0	1	1	1
631.385	2	1	1	0	1	1
639.478	2	1	0	1	1	1
665.059	2	0	1	0	1	1
674.641	2	1	0	1	1	1
682.718	2	1	1	0	1	1
692.796	2	1	0	1	1	1
707.375	2	0	1	0	2	1
718.463	2	0	0	1	2	1
 730.51	2	1	1	1	2	2
742.261	2	1	1	1	2	2
764.815	2	1	1	1	2	2
772.858	2	0	1	1	2	2
780.885	2	1	0	0	2	2
791.427	2	0	0	NaN	2	1
802.945	2	1	1	1	2	2
814.496	2	0	1	0	2	1
 822.54	2	1	0	0	2	2
830.583	2	1	1	1	2	2
838.626	2	1	0	0	2	2
848.671	2	0	0	0	2	2
 858.22	2	0	1	1	1	2
877.779	2	1	1	0	1	1
890.819	2	1	1	0	1	1
902.867	2	1	1	0	1	1
912.416	2	0	0	NaN	1	2
924.446	2	1	1	0	1	1
935.997	2	1	0	1	1	1
 945.53	2	1	1	0	1	1
953.573	2	1	0	0	1	2
964.116	2	0	0	NaN	1	2
972.158	2	0	1	0	1	1
985.711	2	1	1	0	1	1
1001.76	2	1	0	1	1	1
1009.81	2	1	0	1	1	1
1019.35	2	0	1	0	1	1
 1038.4	2	1	1	0	2	1
1047.95	2	0	0	1	2	1
1055.99	2	0	0	1	2	1
1066.04	2	1	1	1	2	2
1080.58	2	1	0	0	2	2
1100.64	2	1	1	1	2	2
1112.39	2	1	1	1	2	2
1123.43	2	1	0	0	2	2
1137.97	2	1	0	0	2	2
1151.03	2	1	1	1	2	2
1161.57	2	1	1	1	2	2
1173.09	2	0	0	0	2	2
1184.64	2	1	0	0	2	2
1192.68	2	0	1	1	1	2
1200.73	2	0	0	0	1	2
1215.77	2	1	1	0	1	1
1225.32	2	1	0	1	1	1
1234.87	2	1	1	0	1	1
1247.92	2	0	0	0	1	2
1260.96	2	1	1	0	1	1
1273.01	2	0	0	1	1	1
1282.54	2	1	1	0	1	1
1294.59	2	1	0	1	1	1
1306.13	2	1	1	0	1	1
1315.67	2	1	1	0	1	1
 1323.7	2	1	0	1	1	1
1334.26	2	0	0	1	2	1
 1342.3	2	0	1	0	2	1
1355.86	2	0	1	1	2	2
 1365.4	2	1	0	0	2	2
1374.95	2	1	0	0	2	2
1382.98	2	1	1	1	2	2
1392.53	2	1	0	0	2	2
1411.58	2	1	1	1	2	2
1421.12	2	0	1	0	2	1
1429.15	2	1	0	0	2	2
 1439.2	2	0	1	1	2	2
1461.75	2	1	0	0	2	2
