onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.038	2	1	1	1	2	2
 25.584	2	1	1	1	2	2
 33.627	2	1	0	0	2	2
 41.671	2	1	0	0	2	2
 52.213	2	0	1	1	2	2
 63.747	2	1	1	1	2	2
 75.298	2	1	0	0	2	2
 83.341	2	1	0	0	2	2
 91.385	2	1	1	1	2	2
 99.428	2	0	0	NaN	2	1
109.457	2	1	1	1	2	2
118.989	2	1	1	1	2	2
128.539	2	0	0	0	1	2
141.595	2	1	1	0	1	1
163.636	2	0	0	1	1	1
182.169	2	0	1	1	1	2
200.222	2	1	1	0	1	1
208.266	2	1	1	0	1	1
218.824	2	0	0	1	1	1
226.868	2	1	0	0	1	2
 240.42	2	0	1	1	1	2
249.969	2	0	1	1	1	2
259.518	2	1	0	1	1	1
267.562	2	1	1	0	1	1
277.111	2	0	0	NaN	1	2
 296.14	2	1	0	1	1	1
305.689	2	1	1	0	1	1
320.748	2	0	1	NaN	1	2
335.277	2	1	1	0	1	1
346.332	2	1	1	0	1	1
358.379	2	0	0	1	1	1
370.113	2	0	1	1	1	2
381.152	2	1	0	1	1	1
395.697	2	1	1	0	1	1
403.741	2	1	0	1	1	1
411.784	2	1	0	1	2	1
422.326	2	1	1	1	2	2
 433.86	2	0	1	0	2	1
450.408	2	0	0	0	2	2
458.435	2	1	0	0	2	2
466.478	2	1	1	1	2	2
476.523	2	1	1	1	2	2
486.072	2	1	0	0	2	2
495.621	2	1	0	0	2	2
508.661	2	0	1	1	2	2
521.702	2	0	0	NaN	2	1
540.251	2	1	1	1	2	2
552.299	2	1	1	1	2	2
 563.85	2	1	0	1	1	1
573.399	2	0	0	0	1	2
588.954	2	1	1	0	1	1
596.997	2	1	1	0	1	1
 610.55	2	0	0	0	1	2
620.099	2	1	0	1	1	1
629.648	2	0	1	1	1	2
637.691	2	1	0	1	1	1
663.256	2	0	1	0	1	1
672.805	2	0	0	0	1	2
680.849	2	1	1	0	1	1
690.894	2	0	0	0	1	2
 705.44	2	1	1	0	1	1
716.478	2	0	0	1	1	1
728.525	2	1	1	0	1	1
740.259	2	0	1	1	1	2
762.813	2	1	1	0	1	1
770.856	2	1	1	0	1	1
  778.9	2	1	0	1	1	1
789.441	2	1	0	1	1	1
800.976	2	1	1	1	1	2
812.527	2	0	1	1	1	2
 820.57	2	1	0	1	1	1
828.614	2	0	1	0	1	1
836.657	2	1	0	1	1	1
846.702	2	1	0	0	1	2
856.251	2	0	1	1	1	2
 875.81	2	0	1	1	1	2
888.834	2	1	1	0	1	1
900.881	2	1	1	0	1	1
 910.43	2	1	0	1	1	1
922.478	2	1	1	0	1	1
934.029	2	0	0	1	1	1
943.578	2	0	1	1	1	2
951.621	2	1	0	1	1	1
962.179	2	1	0	1	1	1
970.223	2	1	1	0	1	1
983.759	2	1	1	0	1	1
 999.81	2	0	0	NaN	1	2
1007.84	2	0	0	0	1	2
1017.39	2	1	1	0	1	1
1036.42	2	0	1	0	2	1
1045.97	2	0	0	1	2	1
1054.01	2	1	0	0	2	2
1064.05	2	0	1	NaN	2	1
1078.58	2	0	0	0	2	2
1098.64	2	1	1	1	2	2
1110.37	2	1	1	1	2	2
1121.41	2	1	0	0	2	2
1135.96	2	0	0	0	2	2
1149.01	2	0	1	0	2	1
1159.55	2	1	1	1	2	2
1171.09	2	1	0	0	2	2
1182.64	2	1	0	0	2	2
1190.68	2	1	1	1	2	2
1198.73	2	1	0	1	1	1
1213.79	2	0	1	1	1	2
1223.33	2	1	0	1	1	1
1232.88	2	1	1	1	1	2
1245.94	2	1	0	1	1	1
1258.98	2	0	1	1	1	2
1271.01	2	0	0	0	1	2
1280.56	2	1	1	0	1	1
1292.61	2	0	0	0	1	2
1304.16	2	0	1	0	1	1
1313.71	2	1	1	0	1	1
1321.75	2	1	0	1	1	1
1332.31	2	1	0	1	1	1
1340.35	2	0	1	NaN	1	2
1353.89	2	1	1	0	1	1
1363.44	2	1	0	1	1	1
1372.97	2	0	0	1	1	1
1381.01	2	1	1	0	1	1
1390.56	2	1	0	1	1	1
1409.61	2	0	1	0	2	1
1419.16	2	1	1	1	2	2
 1427.2	2	1	0	1	2	1
1437.25	2	1	1	1	2	2
 1459.8	2	0	0	1	2	1
