onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	1	1	1
 11.054	2	1	1	0	1	1
  30.63	2	1	0	1	1	1
 38.723	2	0	1	0	1	1
 49.297	2	1	0	1	1	1
 60.865	2	1	1	0	1	1
 72.449	2	1	0	1	1	1
 80.525	2	1	1	0	1	1
 88.618	2	0	0	1	1	1
 96.711	2	1	1	0	1	1
113.292	2	1	0	1	1	1
122.874	2	1	1	0	1	1
135.964	2	0	0	1	2	1
149.053	2	0	1	0	2	1
161.117	2	1	1	1	2	2
170.683	2	1	0	0	2	2
191.251	2	1	1	1	2	2
200.816	2	0	0	1	2	1
208.909	2	1	0	0	2	2
219.484	2	0	1	1	2	2
227.544	2	1	1	1	2	2
247.632	2	1	0	0	2	2
257.198	2	1	1	1	2	2
265.258	2	1	0	0	2	2
 274.84	2	1	0	0	2	2
293.919	2	1	1	1	1	2
303.501	2	1	1	0	1	1
311.594	2	0	0	1	1	1
321.689	2	0	1	1	1	2
336.267	2	0	0	0	1	2
347.355	2	1	0	1	1	1
359.452	2	1	1	0	1	1
371.153	2	0	1	1	1	2
382.241	2	1	1	0	1	1
 396.82	2	0	0	1	1	1
404.863	2	1	1	0	1	1
420.451	2	1	0	1	1	1
432.018	2	1	1	0	1	1
443.586	2	1	1	0	1	1
456.659	2	1	0	1	1	1
464.735	2	1	1	0	1	1
 474.83	2	0	0	1	2	1
484.379	2	1	0	0	2	2
493.945	2	0	1	0	2	1
507.034	2	0	1	0	2	1
520.107	2	1	0	0	2	2
532.171	2	0	1	1	2	2
541.786	2	1	1	1	2	2
553.867	2	1	1	1	2	2
565.435	2	0	0	0	2	2
575.033	2	1	1	1	2	2
583.109	2	1	0	0	2	2
593.684	2	1	1	1	2	2
601.744	2	1	0	0	2	2
 615.33	2	1	0	0	1	2
631.398	2	0	1	1	1	2
639.458	2	0	1	1	1	2
649.007	2	1	0	1	1	1
668.086	2	1	0	1	1	1
677.651	2	1	1	0	1	1
685.744	2	1	1	0	1	1
695.807	2	1	0	1	1	1
710.401	2	0	0	1	1	1
730.456	2	1	1	0	1	1
742.173	2	1	1	0	1	1
756.719	2	0	0	1	1	1
764.762	2	1	0	1	1	1
772.805	2	0	1	0	2	1
783.347	2	0	1	0	2	1
803.386	2	0	0	1	2	1
811.429	2	1	1	1	2	2
819.472	2	1	0	0	2	2
827.516	2	1	0	0	2	2
837.561	2	0	1	1	2	2
 847.11	2	1	1	1	2	2
856.642	2	1	0	0	2	2
869.682	2	1	1	1	2	2
882.723	2	1	0	0	2	2
 894.77	2	1	0	0	2	2
904.319	2	1	1	1	2	2
916.366	2	0	1	1	1	2
927.917	2	0	1	1	1	2
937.449	2	1	0	1	1	1
945.493	2	1	1	0	1	1
961.047	2	1	0	1	1	1
  974.6	2	0	1	0	1	1
984.149	2	1	1	0	1	1
998.695	2	1	0	1	1	1
1008.24	2	1	1	0	1	1
1027.29	2	1	0	1	1	1
1036.84	2	1	0	1	1	1
1044.88	2	0	1	0	1	1
1054.93	2	0	1	0	2	1
1069.47	2	0	0	0	2	2
1080.53	2	1	1	1	2	2
1092.58	2	1	1	1	2	2
1104.28	2	1	1	0	2	1
1115.31	2	0	0	1	2	1
1129.86	2	1	1	0	2	1
 1137.9	2	0	0	1	2	1
1145.95	2	0	1	0	2	1
1156.49	2	1	0	0	2	2
1168.02	2	1	0	0	2	2
1184.57	2	1	1	1	2	2
1192.61	2	1	1	1	2	2
1200.66	2	0	0	1	2	1
 1210.7	2	1	0	0	2	2
1220.25	2	1	1	1	2	2
 1229.8	2	0	1	1	2	2
1242.86	2	1	0	0	2	2
1255.88	2	1	0	0	2	2
1274.43	2	1	1	1	2	2
1286.48	2	1	0	1	1	1
1298.01	2	0	1	0	1	1
1312.56	2	0	0	0	1	2
1323.12	2	0	1	1	1	2
1331.16	2	1	0	1	1	1
1344.71	2	1	1	0	1	1
1354.26	2	1	0	1	1	1
1363.81	2	0	1	0	1	1
1371.85	2	1	0	1	1	1
 1381.4	2	1	1	0	1	1
1406.95	2	1	0	1	1	1
1414.99	2	1	1	0	1	1
1425.04	2	1	0	0	2	2
1439.58	2	0	1	0	2	1
1450.64	2	0	1	0	2	1
1462.69	2	1	0	0	2	2
