onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.071	2	1	1	1	2	2
 30.647	2	1	0	0	2	2
 38.723	2	0	1	1	2	2
 49.298	2	1	0	0	2	2
 60.849	2	0	1	0	2	1
 72.433	2	0	0	NaN	2	1
 80.493	2	1	1	1	2	2
 88.569	2	1	0	0	2	2
 96.646	2	1	1	1	2	2
113.243	2	0	0	0	2	2
122.792	2	0	1	0	2	1
135.881	2	1	0	0	2	2
148.971	2	1	1	NaN	1	2
161.018	2	0	1	1	1	2
170.567	2	0	0	0	1	2
191.119	2	1	1	0	1	1
200.684	2	1	0	1	1	1
208.777	2	1	0	1	1	1
219.352	2	1	1	0	1	1
227.395	2	0	1	1	1	2
247.484	2	0	0	NaN	1	2
257.049	2	1	1	0	1	1
265.126	2	1	0	1	1	1
274.692	2	0	0	1	1	1
 293.77	2	1	1	0	1	1
303.352	2	1	1	0	1	1
311.429	2	1	0	1	1	1
321.524	2	0	1	0	2	1
336.119	2	1	0	0	2	2
347.207	2	1	0	0	2	2
359.304	2	1	1	1	2	2
371.021	2	0	1	1	2	2
382.108	2	0	1	0	2	1
396.687	2	1	0	1	2	1
404.714	2	0	1	0	2	1
420.302	2	0	0	1	2	1
431.869	2	1	1	1	2	2
443.437	2	0	1	0	2	1
 456.51	2	1	0	0	2	2
464.586	2	1	1	1	2	2
474.681	2	0	0	0	2	2
 484.23	2	0	0	NaN	2	1
493.779	2	1	1	1	2	2
506.869	2	0	1	0	2	1
519.942	2	1	0	0	2	2
532.006	2	1	1	1	2	2
541.604	2	0	1	0	2	1
553.668	2	1	1	1	2	2
565.252	2	1	0	0	2	2
574.835	2	1	1	1	2	2
582.911	2	1	0	0	2	2
593.485	2	0	1	NaN	1	2
601.529	2	0	0	0	1	2
615.131	2	1	0	1	1	1
631.199	2	0	1	0	1	1
639.259	2	1	1	NaN	1	2
648.808	2	1	0	1	1	1
667.887	2	1	0	1	1	1
677.436	2	0	1	0	1	1
685.512	2	1	1	0	1	1
695.591	2	1	0	1	1	1
 710.17	2	0	0	0	1	2
730.225	2	1	1	NaN	1	2
741.925	2	1	1	0	1	1
 756.47	2	1	0	1	1	1
764.513	2	1	0	1	1	1
772.557	2	0	1	0	2	1
783.098	2	0	1	0	2	1
803.137	2	1	0	0	2	2
 811.18	2	1	1	1	2	2
819.207	2	1	0	0	2	2
827.251	2	1	0	0	2	2
837.296	2	0	1	1	2	2
846.828	2	1	1	1	2	2
856.377	2	1	0	0	2	2
869.434	2	0	1	1	2	2
882.474	2	1	0	0	2	2
894.521	2	1	0	0	2	2
 904.07	2	0	1	1	1	2
916.117	2	0	1	1	1	2
927.652	2	1	1	0	1	1
937.184	2	1	0	1	1	1
945.227	2	0	1	0	1	1
960.766	2	1	0	1	1	1
974.319	2	1	1	0	1	1
983.868	2	0	1	NaN	1	2
998.413	2	1	0	1	1	1
1007.96	2	1	1	0	1	1
1027.01	2	1	0	1	1	1
1036.56	2	1	0	1	1	1
 1044.6	2	1	1	0	1	1
1054.63	2	1	1	0	1	1
1069.18	2	0	0	1	2	1
1080.23	2	0	1	0	2	1
1092.28	2	1	1	1	2	2
1103.98	2	0	1	1	2	2
1115.02	2	1	0	0	2	2
1129.56	2	1	1	1	2	2
1137.61	2	1	0	0	2	2
1145.65	2	1	1	1	2	2
1156.19	2	1	0	0	2	2
1167.72	2	0	0	0	2	2
1184.27	2	1	1	0	2	1
1192.32	2	0	1	0	2	1
1200.36	2	0	0	1	2	1
 1210.4	2	0	0	0	2	2
1219.95	2	1	1	1	2	2
 1229.5	2	1	1	1	2	2
1242.56	2	0	0	NaN	2	1
1255.58	2	1	0	0	2	2
1274.13	2	1	1	1	2	2
1286.18	2	0	0	1	2	1
1297.71	2	0	1	0	2	1
1312.28	2	1	0	0	2	2
1322.83	2	1	1	1	2	2
1330.88	2	1	0	0	2	2
1344.43	2	1	1	1	2	2
1353.98	2	0	0	0	2	2
1363.51	2	0	1	1	1	2
1371.55	2	1	0	1	1	1
 1381.1	2	1	1	0	1	1
1406.65	2	1	0	1	1	1
 1414.7	2	1	1	0	1	1
1424.74	2	0	0	1	1	1
1439.29	2	1	1	0	1	1
1450.34	2	1	1	0	1	1
1462.39	2	1	0	1	1	1
