onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.039	2	0	1	0	2	1
 30.581	2	0	0	NaN	2	1
 38.608	2	0	1	0	2	1
 49.149	2	1	0	0	2	2
 60.667	2	1	1	0	2	1
 72.202	2	1	0	0	2	2
 80.245	2	0	1	0	2	1
 88.288	2	0	0	1	2	1
 96.332	2	0	1	1	2	2
112.879	2	0	0	1	2	1
122.428	2	1	1	1	2	2
135.485	2	0	0	NaN	2	1
148.508	2	1	1	1	2	2
160.556	2	1	1	1	2	2
170.105	2	1	0	0	2	2
190.656	2	0	1	1	2	2
200.205	2	0	0	1	2	1
208.249	2	0	0	1	2	1
218.807	2	1	1	1	2	2
 226.85	2	1	1	0	2	1
246.906	2	1	0	0	2	2
256.455	2	1	1	1	2	2
264.498	2	1	0	0	2	2
274.047	2	0	0	NaN	2	1
293.076	2	1	1	1	2	2
302.625	2	0	1	0	2	1
310.669	2	1	0	0	2	2
320.714	2	1	1	1	2	2
 335.26	2	0	0	0	2	2
346.314	2	1	0	0	2	2
358.362	2	0	1	0	2	1
370.064	2	1	1	1	2	2
381.086	2	1	1	1	2	2
395.632	2	1	0	1	1	1
403.675	2	0	1	1	1	2
 419.23	2	1	0	1	1	1
430.764	2	0	1	1	1	2
442.315	2	1	1	0	1	1
455.372	2	0	0	1	1	1
463.415	2	0	1	1	1	2
473.444	2	0	0	0	1	2
482.993	2	1	0	1	1	1
492.525	2	0	1	1	1	2
505.582	2	1	1	0	1	1
518.622	2	1	0	NaN	1	2
530.653	2	1	1	0	1	1
540.185	2	0	1	0	1	1
552.233	2	0	1	1	1	2
563.784	2	1	0	NaN	1	2
573.332	2	1	1	0	1	1
581.376	2	1	0	1	1	1
591.934	2	1	1	0	1	1
599.961	2	1	0	1	1	1
613.514	2	1	0	1	1	1
629.565	2	0	1	1	1	2
637.608	2	0	1	1	1	2
647.157	2	1	0	1	1	1
666.204	2	0	0	0	1	2
675.752	2	1	1	0	1	1
683.796	2	1	1	0	1	1
693.841	2	0	0	NaN	1	2
 708.37	2	0	0	1	1	1
728.426	2	1	1	0	1	1
 740.11	2	1	1	0	1	1
754.656	2	0	0	1	1	1
762.699	2	1	0	1	1	1
770.726	2	1	1	0	1	1
781.268	2	1	1	0	1	1
801.307	2	0	0	1	2	1
 809.35	2	1	1	1	2	2
817.393	2	1	0	0	2	2
825.437	2	0	0	1	2	1
835.482	2	0	1	0	2	1
845.031	2	1	1	0	2	1
854.563	2	0	0	NaN	2	1
867.603	2	0	1	0	2	1
880.643	2	0	0	1	2	1
892.691	2	0	0	1	2	1
 902.24	2	0	1	NaN	2	1
914.271	2	1	1	1	2	2
925.821	2	1	1	1	2	2
 935.37	2	1	0	0	2	2
943.414	2	1	1	1	2	2
958.969	2	0	0	0	2	2
972.522	2	1	1	1	2	2
982.071	2	1	1	1	2	2
996.616	2	0	0	0	2	2
1006.17	2	1	1	1	2	2
1025.21	2	0	0	NaN	2	1
1034.74	2	1	0	NaN	2	1
1042.77	2	0	1	NaN	2	1
 1052.8	2	0	1	NaN	2	1
1067.33	2	0	0	1	2	1
1078.37	2	0	1	0	2	1
1090.41	2	0	1	0	2	1
1102.12	2	0	1	NaN	2	1
1113.14	2	1	0	0	2	2
1127.68	2	1	1	0	2	1
1135.73	2	1	0	0	2	2
1143.77	2	1	1	1	2	2
1154.31	2	0	0	0	2	2
1165.83	2	0	0	NaN	2	1
1182.36	2	1	1	1	2	2
 1190.4	2	1	1	1	2	2
1198.45	2	0	0	1	2	1
1208.48	2	1	0	0	2	2
1218.02	2	1	1	1	2	2
1227.57	2	0	1	0	2	1
1240.63	2	1	0	1	2	1
1253.67	2	0	0	1	2	1
1272.22	2	0	1	0	2	1
1284.27	2	1	0	1	2	1
1295.82	2	1	1	1	2	2
1310.38	2	0	0	1	2	1
1320.94	2	0	1	0	2	1
1328.98	2	1	0	0	2	2
1342.53	2	1	1	1	2	2
1352.08	2	1	0	0	2	2
1361.63	2	1	1	1	2	2
1369.68	2	0	0	0	2	2
1379.22	2	0	1	NaN	2	1
1404.76	2	1	0	0	2	2
 1412.8	2	0	1	0	2	1
1422.85	2	1	0	0	2	2
1437.39	2	0	1	0	2	1
1448.45	2	0	1	0	2	1
1460.49	2	1	0	0	2	2
