onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	0	0	NaN	1	2
 11.054	2	1	1	0	1	1
 30.646	2	1	0	1	1	1
 38.739	2	1	1	0	1	1
 49.298	2	0	0	1	1	1
 60.865	2	1	1	0	1	1
 72.432	2	1	0	1	1	1
 80.492	2	1	1	0	1	1
 88.569	2	1	0	1	1	1
 96.678	2	0	1	0	1	1
113.259	2	1	0	1	1	1
122.825	2	1	1	0	1	1
135.881	2	1	0	1	1	1
148.971	2	0	1	0	2	1
161.035	2	0	1	0	2	1
170.584	2	1	0	0	2	2
191.152	2	1	1	1	2	2
200.717	2	1	0	0	2	2
 208.81	2	1	0	0	2	2
219.402	2	0	1	1	2	2
227.462	2	1	1	1	2	2
247.533	2	1	0	0	2	2
257.099	2	1	1	1	2	2
265.159	2	1	0	0	2	2
274.724	2	1	0	0	2	2
293.803	2	1	1	1	2	2
303.386	2	1	1	1	1	2
311.479	2	0	0	0	1	2
321.557	2	0	1	0	1	1
336.136	2	0	0	0	1	2
347.223	2	0	0	0	1	2
 359.32	2	1	1	0	1	1
371.037	2	0	1	1	1	2
382.125	2	1	1	0	1	1
396.703	2	1	0	1	1	1
404.747	2	0	1	0	1	1
420.318	2	0	0	0	1	2
431.886	2	0	1	1	1	2
443.453	2	1	1	0	1	1
456.526	2	1	0	1	1	1
464.603	2	1	1	NaN	1	2
474.681	2	1	0	1	1	1
484.214	2	1	0	1	1	1
493.779	2	1	1	0	1	1
506.869	2	1	1	0	1	1
519.942	2	1	0	1	1	1
532.006	2	0	1	0	2	1
541.588	2	0	1	0	2	1
553.652	2	1	1	1	2	2
565.236	2	0	0	0	2	2
574.818	2	1	1	1	2	2
582.894	2	1	0	0	2	2
593.469	2	0	1	1	2	2
601.529	2	1	0	0	2	2
615.115	2	1	0	0	2	2
631.183	2	1	1	1	2	2
639.243	2	1	1	1	2	2
648.808	2	1	0	0	2	2
667.887	2	0	0	0	1	2
677.453	2	0	1	1	1	2
685.546	2	1	1	0	1	1
695.608	2	1	0	1	1	1
710.203	2	1	0	1	1	1
730.258	2	1	1	0	1	1
741.958	2	0	1	NaN	1	2
756.488	2	0	0	1	1	1
764.531	2	0	0	0	1	2
772.574	2	0	1	1	1	2
783.116	2	0	1	1	1	2
803.155	2	1	0	0	1	2
811.198	2	0	1	1	1	2
819.241	2	1	0	0	1	2
827.285	2	0	0	0	1	2
 837.33	2	1	1	0	1	1
846.862	2	1	1	0	1	1
856.411	2	0	0	1	1	1
869.468	2	1	1	0	1	1
882.508	2	1	0	1	1	1
894.555	2	0	0	NaN	1	2
904.088	2	1	1	0	1	1
916.135	2	1	1	0	1	1
927.686	2	0	1	0	1	1
937.235	2	1	0	1	1	1
945.278	2	1	1	0	1	1
960.833	2	0	0	1	2	1
974.386	2	1	1	1	2	2
983.935	2	1	1	1	2	2
998.481	2	1	0	0	2	2
1008.01	2	1	1	1	2	2
1027.06	2	0	0	1	2	1
1036.61	2	1	0	0	2	2
1044.65	2	1	1	1	2	2
 1054.7	2	1	1	1	2	2
1069.24	2	0	0	0	2	2
 1080.3	2	0	1	0	2	1
1092.35	2	1	1	1	2	2
1104.05	2	1	1	1	2	2
1115.08	2	0	0	0	1	2
1129.63	2	0	1	1	1	2
1137.67	2	1	0	1	1	1
1145.72	2	1	1	0	1	1
1156.26	2	1	0	1	1	1
1167.79	2	0	0	1	1	1
1184.34	2	0	1	0	1	1
1192.38	2	1	1	1	1	2
1200.43	2	0	0	0	1	2
1210.47	2	0	0	0	1	2
1220.02	2	1	1	0	1	1
1229.57	2	1	1	0	1	1
1242.63	2	1	0	1	1	1
1255.67	2	1	0	1	1	1
1274.22	2	1	1	0	1	1
1286.26	2	1	0	1	1	1
1297.82	2	1	1	0	1	1
1312.38	2	1	0	1	1	1
1322.92	2	0	1	0	1	1
1330.96	2	1	0	1	1	1
1344.52	2	0	1	0	2	1
1354.06	2	0	0	1	2	1
1363.61	2	1	1	1	2	2
1371.66	2	1	0	0	2	2
1381.19	2	1	1	1	2	2
1406.74	2	0	0	0	2	2
1414.76	2	1	1	1	2	2
1424.81	2	1	0	0	2	2
1439.36	2	1	1	1	2	2
1450.41	2	0	1	1	2	2
1462.46	2	1	0	0	2	2
