onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	1	1	1
 11.071	2	1	1	0	1	1
 25.616	2	1	1	0	1	1
 33.693	2	1	0	1	1	1
 41.786	2	1	0	1	1	1
 52.377	2	0	1	0	1	1
 63.944	2	1	1	0	1	1
 75.512	2	1	0	1	1	1
 83.572	2	0	0	0	1	2
 91.665	2	1	1	0	1	1
 99.725	2	1	0	1	1	1
109.786	2	1	1	0	1	1
119.352	2	0	1	0	2	1
128.917	2	0	0	1	2	1
142.007	2	1	1	1	2	2
164.081	2	1	0	0	2	2
182.647	2	0	1	1	2	2
 200.75	2	1	1	1	2	2
208.826	2	1	1	1	2	2
219.384	2	0	0	0	2	2
227.477	2	1	0	1	2	1
 241.03	2	1	1	1	2	2
250.596	2	1	1	1	2	2
260.178	2	1	0	0	2	2
268.238	2	1	1	1	2	2
 277.82	2	0	0	0	1	2
296.899	2	0	0	0	1	2
306.464	2	1	1	0	1	1
321.539	2	1	1	0	1	1
336.135	2	0	1	0	1	1
347.206	2	1	1	0	1	1
359.303	2	1	0	1	1	1
371.052	2	1	1	0	1	1
382.106	2	1	0	1	1	1
396.685	2	0	1	0	1	1
404.761	2	0	0	0	1	2
412.854	2	1	0	1	1	1
423.429	2	0	1	1	1	2
435.013	2	1	1	0	1	1
451.594	2	0	0	1	2	1
459.687	2	1	0	0	2	2
 467.78	2	1	1	1	2	2
477.858	2	1	1	1	2	2
 487.44	2	0	0	0	2	2
497.039	2	1	0	0	2	2
510.112	2	1	1	1	2	2
523.135	2	1	0	0	2	2
541.685	2	1	1	1	2	2
553.782	2	1	1	1	2	2
565.366	2	1	0	0	2	2
574.931	2	1	0	0	2	2
590.486	2	0	1	0	1	1
598.562	2	1	1	1	1	2
612.149	2	0	0	0	1	2
621.747	2	1	0	1	1	1
631.313	2	1	1	0	1	1
639.405	2	0	0	1	1	1
665.003	2	1	1	0	1	1
674.602	2	1	0	1	1	1
682.662	2	1	1	0	1	1
692.724	2	1	0	1	1	1
707.286	2	1	1	0	1	1
718.373	2	1	0	1	1	1
730.421	2	0	1	0	2	1
742.155	2	0	1	0	2	1
764.692	2	0	1	1	2	2
772.735	2	0	1	0	2	1
780.779	2	0	0	1	2	1
 791.32	2	1	0	0	2	2
802.855	2	1	1	1	2	2
814.406	2	1	1	1	2	2
822.449	2	1	0	0	2	2
830.492	2	1	1	1	2	2
838.536	2	0	0	0	2	2
848.581	2	1	0	0	2	2
 858.13	2	1	1	1	2	2
877.689	2	1	1	1	2	2
890.729	2	0	1	1	1	2
902.776	2	0	1	1	1	2
912.325	2	1	0	1	1	1
924.372	2	1	1	0	1	1
935.923	2	1	0	1	1	1
945.472	2	0	1	0	1	1
953.515	2	1	0	1	1	1
964.058	2	1	0	1	1	1
  972.1	2	0	1	1	1	2
985.637	2	1	1	0	1	1
1001.69	2	0	0	1	1	1
1009.73	2	1	0	0	1	2
1019.28	2	0	1	1	1	2
1038.31	2	1	1	1	1	2
1047.86	2	0	0	0	1	2
 1055.9	2	1	0	1	1	1
1065.95	2	1	1	0	1	1
1080.49	2	1	0	1	1	1
1100.55	2	1	1	0	1	1
 1112.3	2	1	1	0	1	1
1123.32	2	1	0	1	1	1
1137.86	2	1	0	1	1	1
1150.92	2	1	1	0	1	1
1161.46	2	0	1	1	1	2
   1173	2	0	0	1	1	1
1184.55	2	0	0	0	1	2
1192.59	2	1	1	0	1	1
1200.63	2	0	0	1	2	1
1215.69	2	0	1	0	2	1
1225.23	2	1	0	0	2	2
1234.77	2	1	1	1	2	2
1247.83	2	1	0	0	2	2
1260.87	2	1	1	1	2	2
1272.92	2	0	0	1	2	1
1282.47	2	0	1	1	2	2
1294.51	2	0	0	1	2	1
1306.07	2	1	1	1	2	2
1315.61	2	1	1	1	2	2
1323.66	2	1	0	0	2	2
 1334.2	2	1	0	0	2	2
1342.24	2	1	1	1	2	2
 1355.8	2	0	1	1	1	2
1365.34	2	0	0	0	1	2
1374.89	2	0	0	0	1	2
1382.94	2	0	1	0	1	1
1392.49	2	1	0	0	1	2
1411.53	2	0	1	1	1	2
1421.08	2	0	1	1	1	2
1429.12	2	1	0	1	1	1
1439.17	2	1	1	0	1	1
1461.72	2	1	0	1	1	1
