onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.038	2	1	1	1	2	2
 25.584	2	1	1	1	2	2
 33.611	2	1	0	0	2	2
 41.654	2	1	0	0	2	2
 52.196	2	0	1	1	2	2
  63.73	2	1	1	1	2	2
 75.281	2	1	0	0	2	2
 83.324	2	1	0	0	2	2
 91.368	2	1	1	1	2	2
 99.411	2	1	0	0	2	2
109.456	2	1	1	1	2	2
119.005	2	0	1	1	1	2
128.554	2	0	0	0	1	2
141.594	2	1	1	0	1	1
163.635	2	0	0	0	1	2
182.185	2	0	1	0	1	1
200.238	2	1	1	0	1	1
208.281	2	1	1	0	1	1
218.839	2	0	0	1	1	1
226.883	2	1	0	1	1	1
240.436	2	1	1	0	1	1
249.985	2	1	1	NaN	1	2
259.534	2	0	0	0	1	2
267.577	2	1	1	0	1	1
277.126	2	1	0	1	1	1
296.155	2	1	0	1	1	1
305.704	2	0	1	0	2	1
320.763	2	0	1	0	2	1
335.308	2	1	1	1	2	2
346.363	2	0	1	1	2	2
 358.41	2	0	0	NaN	2	1
370.128	2	0	1	0	2	1
 381.15	2	1	0	0	2	2
395.695	2	1	1	1	2	2
403.739	2	1	0	0	2	2
411.782	2	1	0	0	2	2
422.324	2	1	1	0	2	1
433.858	2	0	1	1	2	2
450.406	2	0	0	1	2	1
458.449	2	0	0	1	2	1
466.492	2	0	1	0	2	1
476.538	2	1	1	1	2	2
486.086	2	1	0	0	2	2
495.635	2	1	0	0	2	2
508.692	2	0	1	0	2	1
521.732	2	1	0	0	2	2
540.282	2	0	1	0	2	1
552.329	2	1	1	1	2	2
 563.88	2	0	0	0	2	2
573.429	2	1	0	0	2	2
588.984	2	0	1	0	2	1
597.027	2	0	1	0	2	1
 610.58	2	1	0	0	2	2
620.129	2	0	0	NaN	2	1
629.678	2	1	1	1	2	2
637.721	2	1	0	0	2	2
 663.27	2	1	1	1	2	2
672.818	2	1	0	0	2	2
680.845	2	1	1	1	2	2
690.874	2	1	0	NaN	2	1
705.403	2	0	1	1	2	2
716.458	2	1	0	1	1	1
728.505	2	1	1	0	1	1
740.223	2	0	1	0	1	1
762.777	2	1	1	0	1	1
 770.82	2	1	1	0	1	1
778.863	2	1	0	1	1	1
789.405	2	1	0	1	1	1
800.939	2	0	1	1	1	2
812.474	2	1	1	NaN	1	2
820.517	2	0	0	0	1	2
 828.56	2	1	1	0	1	1
836.604	2	1	0	1	1	1
846.649	2	0	0	1	1	1
856.198	2	0	1	0	2	1
 875.74	2	1	1	1	2	2
 888.78	2	1	1	1	2	2
900.828	2	1	1	1	2	2
910.376	2	0	0	1	2	1
922.424	2	1	1	1	2	2
933.975	2	1	0	0	2	2
943.524	2	0	1	1	2	2
951.567	2	1	0	0	2	2
962.109	2	1	0	0	2	2
970.152	2	0	1	NaN	2	1
983.688	2	1	1	1	2	2
999.723	2	0	0	1	2	1
1007.75	2	1	0	0	2	2
 1017.3	2	0	1	1	1	2
1036.34	2	0	1	1	1	2
1045.89	2	1	0	1	1	1
1053.94	2	1	0	1	1	1
1063.98	2	0	1	NaN	1	2
1078.51	2	0	0	1	1	1
1098.55	2	0	1	1	1	2
1110.28	2	1	1	0	1	1
1121.31	2	1	0	1	1	1
1135.85	2	1	0	1	1	1
1148.91	2	0	1	0	1	1
1159.45	2	1	1	0	1	1
1170.98	2	1	0	1	1	1
1182.53	2	1	0	1	1	1
1190.58	2	0	1	0	2	1
 1198.6	2	1	0	NaN	2	1
1213.65	2	0	1	0	2	1
 1223.2	2	0	0	1	2	1
1232.74	2	1	1	1	2	2
 1245.8	2	1	0	0	2	2
1258.84	2	0	1	0	2	1
1270.89	2	1	0	0	2	2
1280.44	2	1	1	1	2	2
1292.48	2	1	0	0	2	2
1304.04	2	0	1	1	2	2
1313.57	2	0	1	0	2	1
1321.61	2	0	0	1	2	1
1332.15	2	1	0	NaN	2	1
 1340.2	2	0	1	0	2	1
1353.75	2	0	1	0	2	1
 1363.3	2	0	0	1	2	1
1372.85	2	1	0	0	2	2
1380.89	2	1	1	1	2	2
1390.44	2	1	0	NaN	2	1
1409.47	2	1	1	1	2	2
1419.02	2	1	1	1	2	2
1427.06	2	1	0	0	2	2
1437.11	2	0	1	1	2	2
1459.64	2	0	0	1	2	1
