onset	duration	outcome	house_old	chose_old	truecond	condchosen
      0	2	1	0	0	2	2
 11.071	2	1	1	1	2	2
 25.617	2	1	1	1	2	2
 33.693	2	1	0	0	2	2
 41.786	2	1	0	0	2	2
 52.377	2	0	1	1	2	2
 63.961	2	0	1	0	2	1
 75.562	2	1	0	0	2	2
 83.622	2	1	0	0	2	2
 91.698	2	1	1	1	2	2
 99.758	2	1	0	0	2	2
 109.82	2	1	1	1	2	2
119.385	2	0	1	1	1	2
128.967	2	1	0	1	1	1
142.057	2	1	1	0	1	1
164.131	2	0	0	1	1	1
182.697	2	1	1	0	1	1
  200.8	2	1	1	0	1	1
208.843	2	0	1	0	1	1
219.402	2	1	0	1	1	1
227.494	2	1	0	1	1	1
241.047	2	1	1	0	1	1
250.613	2	1	1	0	1	1
260.195	2	1	0	1	1	1
268.271	2	1	1	0	1	1
277.853	2	0	0	1	2	1
296.932	2	0	0	0	2	2
306.514	2	1	1	0	2	1
321.589	2	0	1	0	2	1
336.185	2	1	1	1	2	2
347.272	2	1	1	1	2	2
359.369	2	1	0	0	2	2
371.119	2	0	1	0	2	1
382.191	2	1	0	0	2	2
396.753	2	0	1	1	2	2
404.813	2	0	0	1	2	1
412.906	2	1	0	0	2	2
423.497	2	1	1	1	2	2
435.081	2	1	1	1	2	2
451.662	2	0	0	1	2	1
459.755	2	0	0	1	2	1
467.847	2	1	1	NaN	2	1
477.926	2	1	1	1	2	2
487.524	2	1	0	0	2	2
497.123	2	0	0	0	2	2
510.196	2	0	1	0	2	1
523.236	2	1	0	0	2	2
541.802	2	1	1	1	2	2
553.883	2	1	1	1	2	2
565.467	2	1	0	0	2	2
575.065	2	1	0	0	2	2
 590.62	2	1	1	1	2	2
 598.68	2	1	1	1	2	2
612.266	2	0	0	0	1	2
621.865	2	0	0	1	1	1
631.447	2	0	1	1	1	2
 639.54	2	1	0	1	1	1
665.121	2	1	1	0	1	1
674.703	2	0	0	1	1	1
682.763	2	1	1	0	1	1
692.841	2	1	0	1	1	1
 707.42	2	1	1	0	1	1
718.491	2	1	0	1	1	1
730.538	2	1	1	0	1	1
742.288	2	0	1	1	1	2
764.841	2	1	1	0	1	1
772.885	2	0	1	0	2	1
780.928	2	0	0	1	2	1
791.453	2	0	0	1	2	1
802.988	2	0	1	1	2	2
814.539	2	1	1	1	2	2
822.582	2	1	0	0	2	2
830.625	2	1	1	1	2	2
838.652	2	1	0	0	2	2
848.697	2	1	0	0	2	2
858.246	2	0	1	1	2	2
877.805	2	1	1	1	2	2
890.845	2	1	1	1	2	2
902.892	2	1	1	1	2	2
912.441	2	0	0	0	1	2
924.489	2	1	1	1	1	2
 936.04	2	0	0	0	1	2
945.572	2	1	1	1	1	2
953.615	2	0	0	0	1	2
964.157	2	0	0	0	1	2
  972.2	2	1	1	0	1	1
985.753	2	1	1	0	1	1
 1001.8	2	1	0	1	1	1
1009.85	2	0	0	1	1	1
1019.38	2	0	1	1	1	2
1038.43	2	1	1	0	1	1
1047.98	2	1	0	1	1	1
   1056	2	1	0	1	1	1
1066.05	2	0	1	0	1	1
1080.58	2	1	0	1	1	1
1100.63	2	1	1	0	1	1
1112.38	2	1	1	1	2	2
1123.42	2	1	0	0	2	2
1137.97	2	1	0	0	2	2
1151.02	2	1	1	1	2	2
1161.56	2	1	1	1	2	2
 1173.1	2	1	0	0	2	2
1184.65	2	0	0	0	2	2
1192.69	2	1	1	1	2	2
1200.74	2	0	0	1	2	1
1215.78	2	1	1	1	2	2
1225.33	2	1	0	0	2	2
1234.88	2	1	1	1	2	2
1247.93	2	0	0	0	1	2
1260.97	2	1	1	0	1	1
1273.02	2	0	0	0	1	2
1282.57	2	0	1	0	1	1
1294.62	2	1	0	1	1	1
1306.15	2	1	1	0	1	1
 1315.7	2	1	1	0	1	1
1323.74	2	1	0	1	1	1
 1334.3	2	1	0	1	1	1
1342.33	2	0	1	0	1	1
1355.88	2	1	1	0	1	1
1365.43	2	1	0	1	1	1
1374.98	2	1	0	1	1	1
1383.02	2	0	1	0	2	1
1392.55	2	1	0	0	2	2
1411.58	2	1	1	1	2	2
1421.12	2	1	1	1	2	2
1429.16	2	0	0	1	2	1
1439.21	2	0	1	1	2	2
1461.76	2	0	0	1	2	1
